text_id,diff_CAREC,diff_CAREC_M,diff_CARES,diff_CML2RI,diff_length,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_dale_chall_score,diff_ARI,diff_linsear_formula,diff_difficult_words_count,diff_syllable_count,diff_lexicon_count,diff_sentence_count,diff_char_count,diff_letter_count,diff_polysyllabcount,diff_monosyllabcount,diff_fernansex_huerta,diff_szigriszt_pazos,diff_gutierrez_polini,diff_crawford,diff_cpidr_density,diff_depid_density,diff_max_embedding_depth,diff_avg_embedding_depth,diff_mean_entropy,diff_mean_entropy_sents,diff_word_length,diff_wordFreq_frequency,diff_gpt2_surprisal,diff_Wordfreq_Frequency,diff_Length,diff_TF,diff_CML2RI_(-),diff_flesch_reading_ease_(-),diff_lexicon_count_(-),diff_monosyllabcount_(-),diff_fernansex_huerta_(-),diff_szigriszt_pazos_(-),diff_gutierrez_polini_(-),diff_wordFreq_frequency_(-),CAREC_Adv,CAREC_M_Adv,CARES_Adv,CML2RI_Adv,length_Adv,flesch_reading_ease_Adv,flesch_kincaid_grade_score_Adv,gunning_fog_index_Adv,coleman_liau_index_Adv,smog_index_Adv,dale_chall_score_Adv,ARI_Adv,linsear_formula_Adv,difficult_words_count_Adv,syllable_count_Adv,lexicon_count_Adv,sentence_count_Adv,char_count_Adv,letter_count_Adv,polysyllabcount_Adv,monosyllabcount_Adv,fernansex_huerta_Adv,szigriszt_pazos_Adv,gutierrez_polini_Adv,crawford_Adv,cpidr_density_Adv,depid_density_Adv,max_embedding_depth_Adv,avg_embedding_depth_Adv,mean_entropy_Adv,mean_entropy_sents_Adv,word_length_Adv,wordFreq_frequency_Adv,gpt2_surprisal_Adv,Wordfreq_Frequency_Adv,Length_Adv,CAREC_Ele,CAREC_M_Ele,CARES_Ele,CML2RI_Ele,length_Ele,flesch_reading_ease_Ele,flesch_kincaid_grade_score_Ele,gunning_fog_index_Ele,coleman_liau_index_Ele,smog_index_Ele,dale_chall_score_Ele,ARI_Ele,linsear_formula_Ele,difficult_words_count_Ele,syllable_count_Ele,lexicon_count_Ele,sentence_count_Ele,char_count_Ele,letter_count_Ele,polysyllabcount_Ele,monosyllabcount_Ele,fernansex_huerta_Ele,szigriszt_pazos_Ele,gutierrez_polini_Ele,crawford_Ele,cpidr_density_Ele,depid_density_Ele,max_embedding_depth_Ele,avg_embedding_depth_Ele,mean_entropy_Ele,mean_entropy_sents_Ele,word_length_Ele,wordFreq_frequency_Ele,gpt2_surprisal_Ele,Wordfreq_Frequency_Ele,Length_Ele
2_8_5,0.04188,0.0039000000000000146,0.18341970553585302,1.382511061560498,282.0,3.1799999999999926,0.8999999999999995,2.2399999999999993,0.8300000000000001,0.8999999999999995,0.16999999999999993,2.6999999999999993,3.2222222222222214,8.0,62.0,47.0,0.0,235.0,222.0,2.0,34.0,0.6999999999999886,-4.329999999999998,-1.7899999999999991,0.5,0.032793690327936886,-0.04099244875943908,1.0,0.0,-0.0868697535482168,-0.39794517951587416,-0.04444444444444429,0.26875848299999994,0.11520376496085127,-0.30204022588239177,-0.00455383257572084,-62.85920716291582,-1.382511061560498,-3.1799999999999926,-47.0,-34.0,-0.6999999999999886,4.329999999999998,1.7899999999999991,-0.26875848299999994,0.1442,0.15567,0.462270239054246,15.045134756203348,870,80.41,6.1,7.85,9.86,7.8,8.98,10.1,8.166666666666666,28,197,146,9,725,691,6,101,112.32,106.55,43.61,1.9,0.547945205479452,0.4444444444444444,5,2.7777777777777777,5.136522741344527,6.237386931423133,4.038888888888889,0.9529915103,4.815684412506597,12.49794742049604,4.731384193695751,0.10232,0.15177,0.278850533518393,13.66262369464285,588,77.23,5.2,5.61,9.03,6.9,8.81,7.4,4.944444444444445,20,135,99,9,490,469,4,67,111.62,110.88,45.4,1.4,0.5151515151515151,0.4854368932038835,4,2.7777777777777777,5.223392494892744,6.635332110939007,4.083333333333333,0.6842330273,4.700480647545746,12.799987646378431,4.735938026271472
2_8_6,0.01816999999999999,-0.006949999999999984,0.1763553535222753,-3.0913918607547277,174.0,-6.899999999999999,2.6000000000000005,2.9000000000000004,1.4700000000000006,0.5999999999999996,1.1900000000000013,4.299999999999999,3.625,9.0,37.0,27.0,0.0,147.0,139.0,1.0,19.0,-6.939999999999998,-6.490000000000009,-3.8500000000000014,0.2999999999999998,0.050736961451247176,0.012755102040816313,1.0,0.25,-0.5166517249361915,-0.6017252649621714,0.102439024390244,0.11244481500000003,0.12463323442200291,0.6577297075080697,0.15249226538329363,-25.167068539344257,3.0913918607547277,6.899999999999999,-27.0,-19.0,6.939999999999998,6.490000000000009,3.8500000000000014,-0.11244481500000003,0.10758,0.17535,0.3411690000694974,2.926381979245269,579,63.73,10.4,12.19,10.57,10.7,10.21,14.2,13.875,22,134,97,4,483,461,7,69,98.05,96.52,40.61,2.5,0.3979591836734694,0.3877551020408163,6,3.5,5.302751687877267,6.088027740625287,4.2,0.8692920242,4.533499197266411,11.238890593574476,4.752492265383293,0.08941,0.1823,0.1648136465472221,6.017773839999997,405,70.63,7.8,9.29,9.1,10.1,9.02,9.9,10.25,13,97,70,4,336,322,6,50,104.99,103.01,44.46,2.2,0.3472222222222222,0.375,5,3.25,5.819403412813458,6.689753005587458,4.097560975609756,0.7568472091999999,4.408865962844408,10.581160886066407,4.6
2_9_1,0.08545000000000003,0.09111999999999998,0.0251480497003716,-6.396227603599341,12.0,-24.840000000000003,5.4,5.260000000000002,2.4499999999999993,3.8000000000000007,1.0200000000000014,5.4,4.65,5.0,10.0,-3.0,-2.0,15.0,16.0,5.0,-9.0,-19.959999999999994,-17.13000000000001,-5.799999999999997,1.1,0.009997116216476032,0.03249299719887949,1.0,1.2000000000000002,-0.2624627297436959,-0.5057902951357836,0.3350287483414416,-0.03562504699999991,0.019651689188288746,0.5758432127201711,0.3067122836864291,33.524046115684484,6.396227603599341,24.840000000000003,3.0,9.0,19.959999999999994,17.13000000000001,5.799999999999997,0.03562504699999991,0.3798,0.43492,0.485286404579865,5.6079461153846,667,29.18,15.4,16.8,14.92,17.1,10.88,17.8,18.25,32,179,100,4,567,550,24,54,73.34,70.32,33.1,4.5,0.5148514851485149,0.4705882352941176,5,4.0,5.022466406084662,5.667105058196729,4.973684210526316,0.770445813,3.842010473687421,12.094744876032417,5.441691443673604,0.29435,0.3438,0.4601383548794934,12.00417371898394,655,54.02,10.0,11.54,12.47,13.3,9.86,12.4,13.6,27,169,103,6,552,534,19,63,93.3,87.45,38.9,3.4,0.5048543689320388,0.4380952380952381,4,2.8,5.284929135828358,6.172895353332512,4.638655462184874,0.80607086,3.8223587844991322,11.518901663312246,5.134979159987175
2_9_2,0.07623999999999999,0.06514999999999999,0.10442648233022381,-2.6112898891640866,102.0,-11.099999999999994,2.1999999999999993,2.290000000000001,1.8600000000000012,1.3000000000000007,0.870000000000001,2.4000000000000004,2.0999999999999996,8.0,26.0,13.0,0.0,89.0,89.0,4.0,8.0,-8.650000000000006,-6.77000000000001,-3.5,0.5,-0.004186602870813405,0.010652269079235388,2.0,0.6000000000000001,0.17377594791802853,0.16295903817905888,0.3092934293429339,0.11703604200000006,0.07759889096392047,0.4243765500108143,0.2668181818181816,8.665681818181838,2.6112898891640866,11.099999999999994,-13.0,-8.0,8.650000000000006,6.77000000000001,3.5,-0.11703604200000006,0.18316,0.25543,0.3345550805463014,2.6546888578947447,567,53.61,10.2,15.22,13.22,14.3,11.15,13.0,12.6,28,142,88,5,480,467,19,57,92.89,88.71,37.56,3.3,0.4431818181818182,0.348314606741573,7,3.6,5.309794695395741,6.18507307046564,4.752475247524752,0.766750032,4.117914382156662,11.422388188739244,5.306818181818182,0.10692,0.19028,0.2301285982160776,5.265978747058831,465,64.71,8.0,12.93,11.36,13.0,10.28,10.6,10.5,20,116,75,5,391,378,15,49,101.54,95.48,41.06,2.8,0.4473684210526316,0.3376623376623376,5,3.0,5.136018747477713,6.022114032286581,4.443181818181818,0.64971399,4.040315491192741,10.99801163872843,5.04
2_9_3,0.11193999999999998,0.08906999999999998,0.17101082312643362,-7.4740169628923105,265.0,-25.85,5.799999999999999,5.250000000000002,2.4400000000000013,4.200000000000001,0.7599999999999998,6.199999999999999,7.333333333333329,14.0,74.0,35.0,0.0,229.0,221.0,12.0,15.0,-20.980000000000004,-18.510000000000005,-6.6200000000000045,1.0,0.03962962962962957,0.04109979343258069,1.0,0.5,-0.15016056804536326,-0.17854510603225737,0.29914781075521546,0.7049791400000001,-0.14007533215866452,-0.04216111128106981,0.3670329670329666,51.73734432234434,7.4740169628923105,25.85,-35.0,-15.0,20.980000000000004,18.510000000000005,6.6200000000000045,-0.7049791400000001,0.40245,0.42721,0.5705473417351501,-0.4561658108851683,881,28.71,17.7,18.85,13.88,16.8,11.16,21.4,22.33333333333333,40,225,135,4,742,711,23,80,70.36,69.25,32.3,4.2,0.4296296296296296,0.3381294964028777,4,2.75,4.821590300337962,5.171230639424195,4.469879518072289,1.7104701291,3.4532252062453024,12.015585272725502,5.078571428571428,0.29051,0.33814,0.3995365186087165,7.017851152007142,616,54.56,11.9,13.6,11.44,12.6,10.4,15.2,15.0,26,151,100,4,513,490,11,65,91.34,87.76,38.92,3.2,0.39,0.297029702970297,3,2.25,4.971750868383325,5.349775745456452,4.170731707317073,1.0054909891,3.593300538403967,12.057746384006572,4.711538461538462
2_9_4,-0.008789999999999992,-0.013039999999999996,0.07402149049683548,-9.014293282170357,151.0,-0.20000000000000284,0.09999999999999964,0.8800000000000008,0.8099999999999987,-0.29999999999999893,1.17,0.7000000000000011,0.16666666666666785,12.0,38.0,23.0,1.0,128.0,125.0,2.0,13.0,-0.20000000000000284,-1.8299999999999983,-1.3800000000000026,0.10000000000000009,-0.014523644294636595,0.01168132942326483,1.0,0.1428571428571428,-0.09831975268079862,0.010249594546530183,0.10094664371772843,0.3569482500000001,-0.0646353792383878,0.32595798057069203,0.13390757213186788,-13.150069185659248,9.014293282170357,0.20000000000000284,-23.0,-13.0,0.20000000000000284,1.8299999999999983,1.3800000000000026,-0.3569482500000001,0.21883,0.24435,0.4996025750167837,7.353573714634151,878,57.91,10.6,12.89,9.86,13.3,9.91,11.9,10.833333333333334,35,229,152,7,727,711,22,102,94.71,91.26,42.23,3.0,0.474025974025974,0.3677419354838709,5,3.142857142857143,5.075935362699489,5.884627134383472,4.379518072289157,1.498303063,3.476040479006356,10.666902609019015,4.676683483220004,0.22762,0.25739,0.4255810845199482,16.36786699680451,727,58.11,10.5,12.01,9.05,13.6,8.74,11.2,10.666666666666666,23,191,129,6,599,586,20,89,94.91,93.09,43.61,2.9,0.4885496183206106,0.3560606060606061,4,3.0,5.174255115380288,5.874377539836942,4.2785714285714285,1.141354813,3.540675858244744,10.340944628448323,4.542775911088136
2_9_5,0.10706000000000004,0.09242,0.1444182891848837,-5.700750584251306,168.0,-16.82,2.3000000000000007,3.4399999999999995,2.8499999999999996,2.9000000000000004,1.5999999999999996,2.4000000000000004,6.085714285714287,17.0,55.0,16.0,1.0,152.0,147.0,15.0,1.0,-11.899999999999991,-14.370000000000005,-4.760000000000005,1.0999999999999996,0.037547940121242185,0.0458605290278255,0.0,-0.017857142857142794,-0.14969204840351935,-0.2314060419120123,0.4584726867335567,0.014250113000000009,0.45990044189142676,0.6559731783851195,0.49035244279608303,71.77017231849388,5.700750584251306,16.82,-16.0,-1.0,11.899999999999991,14.370000000000005,4.760000000000005,-0.014250113000000009,0.36259,0.37841,0.4930832925482712,8.54620142289155,902,45.96,11.0,13.59,14.56,13.8,10.36,14.0,13.8,38,231,134,8,769,743,28,77,87.7,82.69,35.55,3.8,0.5036496350364964,0.3873239436619718,3,2.125,4.9218154275628265,6.392255415539259,4.92948717948718,0.9830968622,4.282787876456368,11.409776146464088,5.5411999004232015,0.25553,0.28599,0.3486650033633875,14.246952007142855,734,62.78,8.7,10.15,11.71,10.9,8.76,11.6,7.7142857142857135,21,176,118,7,617,596,13,76,99.6,97.06,40.31,2.7,0.4661016949152542,0.3414634146341463,3,2.142857142857143,5.071507475966346,6.623661457451271,4.471014492753623,0.9688467492,3.822887434564941,10.753802968078968,5.0508474576271185
2_9_6,0.14180999999999996,0.07580999999999999,0.2656480875463404,-1.7661839444426768,410.0,-18.92,5.2,5.83,2.919999999999999,4.199999999999999,0.14000000000000057,6.9,5.300000000000001,18.0,110.0,66.0,1.0,343.0,333.0,12.0,37.0,-16.50999999999999,-16.39999999999999,-7.049999999999997,1.1,0.0723025583982202,0.03420467185761955,2.0,1.2999999999999998,-0.5277947057300976,-0.7270026360669268,0.25120772946859926,0.662998662,0.44342458856594735,0.7573377678420492,0.3146597725683584,-54.295404752266336,1.7661839444426768,18.92,-66.0,-37.0,16.50999999999999,16.39999999999999,7.049999999999997,-0.662998662,0.35566,0.39366,0.4385377945755924,5.714408999674968,726,46.3,13.0,15.08,10.45,13.7,10.21,13.8,12.8,33,196,124,5,602,587,17,74,85.54,83.56,40.6,3.5,0.4516129032258064,0.3790322580645161,5,3.8,4.947532969668518,5.50979015169852,4.36231884057971,1.181130894,3.9543017391264517,11.293171082006097,4.693970117395945,0.21385,0.31785,0.172889707029252,7.480592944117645,316,65.22,7.8,9.25,7.53,9.5,10.07,6.9,7.5,15,86,58,4,259,254,5,37,102.05,99.96,47.65,2.4,0.3793103448275862,0.3448275862068966,3,2.5,5.475327675398615,6.236792787765447,4.111111111111111,0.518132232,3.5108771505605043,10.535833314164048,4.379310344827586
3_10_1,0.025050000000000003,0.02847000000000001,0.0073564790668740054,4.789910321848737,-5.0,4.810000000000002,0.3000000000000007,0.8699999999999992,-0.11000000000000032,0.09999999999999964,0.17999999999999972,1.3999999999999995,2.8249999999999993,-1.0,-3.0,0.0,-1.0,-5.0,-5.0,-1.0,2.0,2.3200000000000074,-0.9200000000000017,-0.5499999999999972,0.0,0.01428571428571429,-0.02777777777777779,0.0,0.0,0.028069747539242407,-0.0020031903388693095,-0.060975609756097615,-0.029912754999999902,0.0765990388008464,-0.034329106695734524,-0.0709726594863298,-13.957018503175902,-4.789910321848737,-4.810000000000002,-0.0,-2.0,-2.3200000000000074,0.9200000000000017,0.5499999999999972,0.029912754999999902,0.04651,0.14868,0.104607726013243,22.3181395012605,391,70.33,7.9,9.37,7.77,9.5,8.52,8.7,10.125,10,100,71,4,321,310,5,49,104.68,101.34,46.64,2.3,0.4428571428571428,0.4444444444444444,3,2.0,5.217404095362873,6.310170685837793,3.9146341463414633,0.529881499,4.070879624478957,10.80734912452517,4.365647058823529,0.02146,0.12021,0.097251246946369,17.528229179411763,396,65.52,7.6,8.5,7.88,9.4,8.34,7.3,7.300000000000001,11,103,71,5,326,315,6,47,102.36,102.26,47.19,2.3,0.4285714285714285,0.4722222222222222,3,2.0,5.189334347823631,6.312173876176662,3.975609756097561,0.5597942539999999,3.9942805856781107,10.841678231220904,4.436619718309859
3_10_2,0.0712,0.06037000000000001,0.042178616339790906,-1.6461697734693885,55.0,-11.0,2.0999999999999996,1.7200000000000006,0.6999999999999993,1.0999999999999996,0.6100000000000003,1.3000000000000007,1.75,3.0,17.0,10.0,0.0,45.0,48.0,2.0,8.0,-8.549999999999997,-5.189999999999998,-1.5900000000000034,0.2999999999999998,-0.024691358024691357,-0.03685636856368568,1.0,0.5,-0.2705976259306837,-0.14309497569291008,0.15085702118598965,0.14686871999999995,-0.34179166021381757,0.020588980530357404,0.07361111111111107,33.58578703703702,1.6461697734693885,11.0,-10.0,-8.0,8.549999999999997,5.189999999999998,1.5900000000000034,-0.14686871999999995,0.12493,0.2071,0.148575811430662,21.02845185510204,480,65.56,9.7,11.22,7.43,11.2,7.21,10.3,13.25,11,122,90,4,391,379,8,69,99.89,99.88,46.48,2.3,0.4444444444444444,0.3777777777777777,5,3.0,5.301705610702121,6.232465359552498,3.871287128712871,0.785269542,3.6624181461779193,9.9494224077099,4.211111111111111,0.05373,0.14673,0.1063971950908711,22.67462162857143,425,76.56,7.6,9.5,6.73,10.1,6.6,9.0,11.5,8,105,80,4,346,331,6,61,108.44,105.07,48.07,2.0,0.4691358024691358,0.4146341463414634,4,2.5,5.572303236632805,6.375560335245408,3.7204301075268815,0.638400822,4.004209806391737,9.928833427179542,4.1375
3_10_3,-0.022419999999999995,-0.04497999999999999,0.0646851557724624,1.6566254816100496,106.0,-6.390000000000001,2.3999999999999995,2.880000000000001,1.2299999999999995,1.5,0.4299999999999997,3.6000000000000005,4.833333333333334,4.0,23.0,18.0,-1.0,88.0,85.0,2.0,15.0,-6.430000000000007,-5.349999999999994,-3.25,0.40000000000000013,0.007560975609756049,-0.0102439024390244,0.0,0.1333333333333333,-0.20764106911708602,-0.17692040673887366,0.09627817578193287,0.1299039179999999,0.17594776298373738,0.07602392518756673,0.1058536585365859,28.319130081300813,-1.6566254816100496,6.390000000000001,-18.0,-15.0,6.430000000000007,5.349999999999994,3.25,-0.1299039179999999,0.16261,0.22151,0.1528048885186997,15.296537282692292,541,68.1,8.7,10.8,7.31,11.2,7.63,9.4,12.0,13,135,100,5,442,424,10,75,102.44,102.73,47.07,2.2,0.41,0.38,4,2.8,5.460671710956245,6.649874768432285,3.745762711864407,1.123918504,4.0428745012264695,10.062419602243942,4.24,0.18503,0.26649,0.0881197327462373,13.639911801082242,435,74.49,6.3,7.92,6.08,9.7,7.2,5.8,7.166666666666666,9,112,82,6,354,339,8,60,108.87,108.08,50.32,1.8,0.4024390243902439,0.3902439024390244,4,2.6666666666666665,5.668312780073331,6.826795175171159,3.649484536082474,0.994014586,3.866926738242732,9.986395677056375,4.134146341463414
3_10_4,0.04511999999999999,0.04563000000000002,0.03976220429679217,-4.708135407868621,14.0,-11.200000000000003,2.2,1.6899999999999995,1.46,0.8000000000000007,0.8999999999999995,2.3999999999999995,3.0,7.0,6.0,-3.0,-1.0,17.0,16.0,1.0,-8.0,-8.759999999999991,-7.27000000000001,-2.989999999999995,0.3999999999999999,0.009951348960636819,-0.001172208013640208,-2.0,-0.02380952380952417,0.10303723541951282,-0.226423122320484,0.1575091575091574,-0.06532483099999986,0.3479038001213417,0.3305919245093296,0.20791196792117494,32.128696249398445,4.708135407868621,11.200000000000003,3.0,8.0,8.759999999999991,7.27000000000001,2.989999999999995,0.06532483099999986,0.09265,0.13431,0.3067701354771571,14.155349435714264,716,74.22,8.4,10.11,7.32,8.8,7.81,10.2,11.0,15,174,134,6,583,562,6,104,106.09,103.6,46.7,2.0,0.4511278195488721,0.4191176470588235,4,2.833333333333333,5.199415663036642,5.659279823865936,3.7857142857142856,1.302727224,4.0117896393438945,10.336289392401842,4.192336402090072,0.04753,0.08868,0.2670079311803649,18.863484843582885,702,85.42,6.2,8.42,5.86,8.0,6.91,7.8,8.0,8,168,137,7,566,546,5,112,114.85,110.87,49.69,1.6,0.4411764705882353,0.4202898550724637,6,2.857142857142857,5.096378427617129,5.88570294618642,3.628205128205128,1.368052055,3.663885839222553,10.005697467892512,3.9844244341688975
3_10_5,0.01335,0.0011099999999999999,0.057409959560462076,-2.518449887508144,103.0,-4.160000000000011,1.6000000000000005,1.870000000000001,0.71,1.0,0.3799999999999999,2.1999999999999993,2.5,3.0,23.0,18.0,-1.0,85.0,81.0,2.0,15.0,-4.180000000000007,-3.7900000000000063,-1.6099999999999994,0.30000000000000004,0.02001897533206831,0.017931688804554036,0.0,0.2777777777777777,-0.026308233918967083,-0.2283365677295457,-0.001885919652706125,0.0659769,0.0456384803981269,0.12538225831545624,0.01767478397486233,-15.75075281487301,2.518449887508144,4.160000000000011,-18.0,-15.0,4.180000000000007,3.7900000000000063,1.6099999999999994,-0.0659769,0.05228,0.07604,0.3593881713438234,18.44163252619048,845,77.57,7.2,8.13,8.07,9.2,6.76,9.6,8.5,17,200,152,8,694,664,9,113,109.46,105.86,46.18,2.0,0.5935483870967742,0.5032258064516129,4,2.5,4.847435736802998,5.7791354662066015,3.877094972067039,0.919210232,3.653299311736957,10.091920151889772,4.368421052631579,0.03893,0.07493,0.3019782117833613,20.960082413698625,742,81.73,5.6,6.26,7.36,8.2,6.38,7.4,6.0,14,177,134,9,609,583,7,98,113.64,109.65,47.79,1.7,0.5735294117647058,0.4852941176470588,4,2.2222222222222223,4.873743970721965,6.007472033936147,3.878980891719745,0.853233332,3.6076608313388303,9.966537893574316,4.350746268656716
3_10_6,0.06615,0.06489000000000002,0.016515741450095198,-1.2501532747508435,14.0,-7.410000000000011,2.9000000000000004,2.9000000000000004,1.0,1.0,0.71,4.100000000000001,4.083333333333334,2.0,3.0,1.0,-1.0,13.0,14.0,0.0,-1.0,-7.450000000000003,-8.569999999999993,-3.710000000000001,0.3999999999999999,-0.005042016806722616,0.007797537619699091,0.0,0.583333333333333,-0.08094162580029796,-0.2621215076585184,0.13684210526315743,-0.007629200000000003,0.10929224295906881,0.07190437331107091,0.11848739495798322,-15.972675070028004,1.2501532747508435,7.410000000000011,-1.0,1.0,7.450000000000003,8.569999999999993,3.710000000000001,0.007629200000000003,0.07289,0.16084,0.1160293501369325,14.396085366807604,438,68.13,10.8,12.73,6.51,10.5,7.64,12.3,15.833333333333334,11,113,85,3,354,344,5,62,99.97,95.68,46.03,2.4,0.4235294117647059,0.3372093023255814,7,4.333333333333333,5.088450734960091,5.866248361264205,3.726315789473684,0.969199002,3.4180708774091566,9.761372378559935,4.047058823529412,0.00674,0.09595,0.0995136086868373,15.646238641558448,424,75.54,7.9,9.83,5.51,9.5,6.93,8.2,11.75,9,110,84,4,341,330,5,63,107.42,104.25,49.74,2.0,0.4285714285714285,0.3294117647058823,7,3.75,5.169392360760389,6.128369868922723,3.5894736842105264,0.976828202,3.308778634450088,9.689468005248864,3.9285714285714284
3_1_1,0.10272,0.07371,0.13982102488745213,-0.8021676433230063,214.0,-17.08,4.5,4.82,1.6300000000000008,3.200000000000001,0.9800000000000004,5.299999999999999,4.685714285714287,13.0,57.0,32.0,-1.0,182.0,177.0,9.0,17.0,-14.670000000000002,-13.439999999999998,-5.25,0.7999999999999998,0.028640059127863993,-0.01679348070775738,1.0,0.6666666666666665,0.4521202247661975,-0.08520873384383698,0.1871771839209524,0.37163451000000003,0.5850897345907344,0.3017653781129628,0.24253979948709947,-6.1013248382425616,0.8021676433230063,17.08,-32.0,-17.0,14.670000000000002,13.439999999999998,5.25,-0.37163451000000003,0.20088,0.20237,0.4670460437962382,11.365537242391266,927,52.33,12.7,15.05,9.46,13.8,9.64,14.2,12.4,32,237,163,6,765,744,21,115,89.1,89.08,41.42,3.0,0.4756097560975609,0.3892215568862275,5,3.6666666666666665,5.3148672860418165,5.958807107898377,4.180327868852459,1.6506423567,3.8939079613796235,10.697998159574963,4.562193126022914,0.09816,0.12866,0.3272250189087861,12.167704885714272,713,69.41,8.2,10.23,7.83,10.6,8.66,8.9,7.7142857142857135,19,180,131,7,583,567,12,98,103.77,102.52,46.67,2.2,0.4469696969696969,0.4060150375939849,4,3.0,4.862747061275619,6.044015841742214,3.993150684931507,1.2790078467,3.308818226788889,10.396232781462,4.319653326535814
3_1_2,-0.02605,-0.036699999999999997,0.15799189380973538,-3.984645160930235,137.0,-19.83,5.6000000000000005,6.2299999999999995,2.74,3.6999999999999993,1.4700000000000006,6.9,8.291666666666666,10.0,34.0,20.0,-1.0,117.0,115.0,4.0,10.0,-17.42,-16.83999999999999,-7.009999999999998,1.0999999999999999,0.015265436318067926,0.003978779840848823,0.0,0.4166666666666665,-0.4330098611221773,-0.9929259593875015,0.317771883289125,0.1574132620000001,-0.29906953218661414,0.28335341226878796,0.31417044663435156,-37.36684586380008,3.984645160930235,19.83,-20.0,-10.0,17.42,16.83999999999999,7.009999999999998,-0.1574132620000001,-0.00444,0.10956,0.2494039426511718,-2.53096552093023,455,54.56,11.9,13.2,11.32,12.5,11.82,15.0,15.166666666666666,18,109,75,3,381,366,8,50,91.34,91.29,39.11,2.9,0.5064935064935064,0.5384615384615384,3,2.6666666666666665,5.368396710618894,5.616170621946432,4.379310344827586,0.5404977467106,5.08403533591702,12.60034118121639,4.871886120996441,0.02161,0.14626,0.0914120488414364,1.4536796400000045,318,74.39,6.3,6.97,8.58,8.8,10.35,8.1,6.875,8,75,55,4,264,251,4,40,108.76,108.13,46.12,1.8,0.4912280701754385,0.5344827586206896,3,2.25,5.801406571741071,6.609096581333933,4.061538461538461,0.3830844847105999,5.383104868103634,12.316987768947602,4.55771567436209
3_1_3,0.11895999999999998,0.11879000000000003,0.12302620031473954,-7.569169405982908,83.0,-12.11,2.5999999999999996,3.6500000000000004,2.91,2.700000000000001,1.3200000000000003,3.9000000000000004,4.166666666666666,9.0,23.0,5.0,-1.0,78.0,76.0,7.0,-3.0,-9.680000000000007,-11.829999999999998,-5.579999999999998,0.7999999999999998,0.00502824080451858,-0.005334374186833246,-1.0,0.0,-0.16346462782361737,-0.2708068459414079,0.3273071263401306,0.001172219999999946,0.1810452063221364,0.6849707719138092,0.43994403884362665,42.492870438950206,7.569169405982908,12.11,-5.0,3.0,9.680000000000007,11.829999999999998,5.579999999999998,-0.001172219999999946,0.25243,0.2931,0.4094447445041333,10.002377838461502,727,59.33,10.0,12.38,10.56,13.3,9.56,12.1,13.0,26,185,122,6,606,585,19,82,96.13,92.03,41.57,3.0,0.4672131147540984,0.4126984126984127,4,2.4285714285714284,4.776332196403045,5.7975763969091885,4.267605633802817,1.089043155,3.6451407503603015,11.18584972203572,4.790371389270977,0.13347,0.17431,0.2864185441893938,17.57154724444441,644,71.44,7.4,8.73,7.65,10.6,8.24,8.2,8.833333333333334,17,162,117,7,528,509,12,85,105.81,103.86,47.15,2.2,0.4621848739495798,0.4180327868852459,5,2.4285714285714284,4.939796824226662,6.068383242850596,3.9402985074626864,1.087870935,3.464095544038165,10.50087895012191,4.35042735042735
