align_idx,unique_paragraph_id,mean_surprisal_gpt2,avg_mean_surprisal_gpt2,mean_surprisal_pythia,avg_mean_surprisal_pythia,SBERT,lexile,text_evaluator,o3-mini_simple_prompt,o3-mini_clear_prompt,o3-mini_clear_specific_prompt,llama-3.3-70b-versatile_simple_prompt,gemini-2.0-flash_simple_prompt,gpt-4o_simple_prompt,claude-sonnet-4-0_simple_prompt,gpt-5_simple_prompt,gemini-2.5-pro_simple_prompt,llama-3.3-70b-versatile_simple_specific_prompt,gemini-2.0-flash_simple_specific_prompt,gpt-4o_simple_specific_prompt,claude-sonnet-4-0_simple_specific_prompt,gpt-5_simple_specific_prompt,gemini-2.5-pro_simple_specific_prompt,llama-3.3-70b-versatile_clear_prompt,gemini-2.0-flash_clear_prompt,claude-sonnet-4-0_clear_prompt,gpt-5_clear_prompt,gpt-4o_clear_prompt,gemini-2.5-pro_clear_prompt,llama-3.3-70b-versatile_clear_specific_prompt,gemini-2.0-flash_clear_specific_prompt,gpt-5_clear_specific_prompt,gpt-4o_clear_specific_prompt,gemini-2.5-pro_clear_specific_prompt,claude-sonnet-4-0_clear_specific_prompt,CAREC,CAREC_M,CARES,CML2RI,flesch_reading_ease,flesch_kincaid_grade_score,gunning_fog_index,coleman_liau_index,smog_index,dale_chall_score,ARI,linsear_formula,difficult_words_count_textstats,syllable_count_textstats,text_length_textstats,sentence_count_textstats,char_count_textstats,letter_count_textstats,polysyllabcount_textstats,monosyllabcount_textstats,fernansex_huerta,szigriszt_pazos,gutierrez_polini,crawford,text_length,text_length_no_punc,sentence_count,cpidr_density,depid_density,word_length,raw_wordFreq_frequency,wordFreq_frequency,mean_entropy_gpt2,avg_mean_entropy_gpt2,mean_entropy_pythia,avg_mean_entropy_pythia,total_slor_gpt2,average_slor_gpt2,total_slor_pythia,average_slor_pythia,total_slor_gpt2_pimentel,average_slor_gpt2_pimentel,total_slor_pythia_pimentel,average_slor_pythia_pimentel,UID_superlin_1.25_gpt2,UID_superlin_1.5_gpt2,UID_superlin_2_gpt2,UID_var_sent_gpt2,UID_var_lang_gpt2,UID_local-var_gpt2,UID_max_gpt2,UID_superlin_1.25_pythia,UID_superlin_1.5_pythia,UID_superlin_2_pythia,UID_var_sent_pythia,UID_var_lang_pythia,UID_local-var_pythia,UID_max_pythia,UID_superlin_1.25_gpt2_pimentel,UID_superlin_1.5_gpt2_pimentel,UID_superlin_2_gpt2_pimentel,UID_var_sent_gpt2_pimentel,UID_var_lang_gpt2_pimentel,UID_local-var_gpt2_pimentel,UID_max_gpt2_pimentel,UID_superlin_1.25_pythia_pimentel,UID_superlin_1.5_pythia_pimentel,UID_superlin_2_pythia_pimentel,UID_var_sent_pythia_pimentel,UID_var_lang_pythia_pimentel,UID_local-var_pythia_pimentel,UID_max_pythia_pimentel,avg_UID_superlin_1.25_gpt2,avg_UID_superlin_1.5_gpt2,avg_UID_superlin_2_gpt2,avg_UID_var_sent_gpt2,avg_UID_var_lang_gpt2,avg_UID_local-var_gpt2,avg_UID_max_gpt2,avg_UID_superlin_1.25_pythia,avg_UID_superlin_1.5_pythia,avg_UID_superlin_2_pythia,avg_UID_var_sent_pythia,avg_UID_var_lang_pythia,avg_UID_local-var_pythia,avg_UID_max_pythia,avg_UID_superlin_1.25_gpt2_pimentel,avg_UID_superlin_1.5_gpt2_pimentel,avg_UID_superlin_2_gpt2_pimentel,avg_UID_var_sent_gpt2_pimentel,avg_UID_var_lang_gpt2_pimentel,avg_UID_local-var_gpt2_pimentel,avg_UID_max_gpt2_pimentel,avg_UID_superlin_1.25_pythia_pimentel,avg_UID_superlin_1.5_pythia_pimentel,avg_UID_superlin_2_pythia_pimentel,avg_UID_var_sent_pythia_pimentel,avg_UID_var_lang_pythia_pimentel,avg_UID_local-var_pythia_pimentel,avg_UID_max_pythia_pimentel,max_embedding_depth_heuristic,avg_embedding_depth_heuristic,text_id,s_idx,sentence,level,max_embedding_depth,avg_embedding_depth
575,3_10_Adv_1,7.396483898162842,7.396483898162842,8.62415599822998,8.62415623664856,-0.24643,-40,50.0,10,2,1,4.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,85.0,5.0,5.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,15.0,0.17904,0.36904,0.0451499817342639,9.073504199999997,48.47,8.0,2.4,13.97,0.0,9.2,10.6,3.0,2,11,6,1,37,36,1,2,92.72,86.62,34.9,2.2,6,6,1,0.5,0.5,6.0,4.998386666666667,14.510132030432388,10.491535266240438,10.491535266240438,10.78115471204122,10.78115471204122,2.6611698306873848,2.6611698306873848,1.433641059922716,1.433641059922716,2.634881249218599,2.634881249218599,1.2342444791545877,1.2342444791545877,12.563088725665708,21.51718445762724,64.36268645965986,9.654662439189464,19.819394387214,11.421193092503964,10.864919781684875,15.130353858918204,26.73737406616356,84.9922670417796,10.61861427107533,23.960503159972927,12.262392265943015,12.392266035079956,12.635478390975733,21.70094075268512,65.38043401543403,10.28283258878471,20.61588306654373,12.283781599594317,11.49466222524643,15.595042621134787,27.77808799305081,89.83654780065596,11.983937409196947,26.82223914852125,15.995797718557036,13.179137349128723,12.563088725665708,21.51718445762724,64.36268645965986,9.654662439189464,19.819394387214,11.421193092503964,10.864919781684875,15.130353858918204,26.73737406616356,84.9922670417796,10.61861427107533,23.960503159972927,12.262392265943015,12.392266035079956,12.635478390975733,21.70094075268512,65.38043401543403,10.28283258878471,20.61588306654373,12.283781599594317,11.49466222524643,15.595042621134787,27.77808799305081,89.83654780065596,11.983937409196947,26.82223914852125,15.995797718557036,13.179137349128723,1,1.0,3_10_1,1.0,Angela Erdmann never knew her grandfather.,Adv,1.0,1.0
576,3_10_Adv_1,3.6695151329040527,3.66951476931572,4.332674503326416,4.332674360275268,-0.4412,-30,50.0,7,1,1,6.0,1.0,5.0,6.0,4.0,3.0,6.0,3.0,5.0,6.0,3.0,2.0,5.0,85.0,15.0,5.0,1.0,1.0,5.0,90.0,5.0,1.0,1.0,15.0,-0.40891,-0.21691,-0.2572321806944908,11.8953359,103.63,1.3,4.0,2.12,0.0,7.29,1.5,4.0,0,11,10,1,38,36,0,9,130.64,128.31,56.78,-0.2,10,10,1,0.5555555555555556,0.6,3.6,34.1819,10.42451173033354,6.444262349605561,6.444262349605561,6.5935807704925535,6.5935807704925535,3.556211637847066,3.556211637847066,2.892972775690198,2.892972775690198,3.51705256069143,3.51705256069143,2.7560928698181515,2.7560928698181515,5.474823702580164,8.326511229926433,20.07768246717644,6.612384135038978,6.902646820949899,14.110699064792618,8.506338953971863,6.653418850473213,10.390003467465624,26.309014030583427,7.5363075954024,7.944133981758888,17.282399693442624,9.29377055168152,5.533382632635446,8.411543067418254,20.25214654932065,6.497925590076538,6.747526995177873,14.140441827976236,8.506559899600688,6.885689516796724,10.770556187249968,27.27797797573973,7.30040311708608,7.552139075443269,17.73364501500868,9.29716831445694,5.474823702580164,8.326511229926433,20.07768246717644,6.612384135038978,6.902646820949899,14.110699064792618,8.506338953971863,6.653418850473213,10.390003467465624,26.309014030583427,7.5363075954024,7.944133981758888,17.282399693442624,9.29377055168152,5.533382632635446,8.411543067418254,20.25214654932065,6.497925590076538,6.747526995177873,14.140441827976236,8.506559899600688,6.885689516796724,10.770556187249968,27.27797797573973,7.30040311708608,7.552139075443269,17.73364501500868,9.29716831445694,2,2.0,3_10_1,2.0,"He died in 1946, six years before she was born.",Adv,2.0,2.0
577,3_10_Adv_1,4.746509075164795,4.746509214242299,5.12403678894043,5.124036987622579,-0.53327,1400,1040.0,12,35,35,7.0,6.0,8.0,8.0,9.0,7.0,7.0,6.0,8.0,8.0,9.0,7.0,5.0,70.0,25.0,29.0,55.0,32.0,12.0,60.0,34.0,15.0,28.0,25.0,-0.18511,-0.01311,0.0082291637785804,-2.447553815384623,57.95,12.6,13.33,8.83,0.0,9.86,15.1,16.0,3,42,30,1,137,132,1,21,92.24,89.62,42.02,2.8,30,30,1,0.4,0.4666666666666667,4.4,70.19580833333335,10.978737470560684,6.980459864934286,6.980459864934286,7.587638600667318,7.587638600667318,2.8633845887824605,2.8633845887824605,2.4857468238467684,2.4857468238467684,2.833161111664821,2.833161111664821,2.4602870751306747,2.4602870751306747,7.563145049943844,12.332312130818678,34.68298607917199,12.153758620581094,12.44344663889776,25.3373962516481,13.488221168518066,8.181182304140641,13.308472842501496,36.88940157143337,10.632651296853526,10.65599091693108,22.63986856399729,12.83008098602295,7.594330490374519,12.344785048811614,34.44728166879861,11.630229504896278,11.953365148603464,23.45281733412935,13.69377303123474,8.221405208401242,13.372076307423711,37.07102513916495,10.5527083326343,10.584475280988697,22.22016965097097,13.290453881025314,7.563145049943844,12.332312130818678,34.68298607917199,12.153758620581094,12.44344663889776,25.3373962516481,13.488221168518066,8.181182304140641,13.308472842501496,36.88940157143337,10.632651296853526,10.65599091693108,22.63986856399729,12.83008098602295,7.594330490374519,12.344785048811614,34.44728166879861,11.630229504896278,11.953365148603464,23.45281733412935,13.69377303123474,8.221405208401242,13.372076307423711,37.07102513916495,10.5527083326343,10.584475280988697,22.22016965097097,13.290453881025314,2,2.0,3_10_1,3.0,"But, on Tuesday 8th April, 2014, she described the extraordinary moment when she received a message in a bottle, 101 years after he had lobbed it into the Baltic Sea.",Adv,2.0,2.0
578,3_10_Adv_1,4.565163612365723,4.565163478851319,5.375377655029297,5.375377721786499,-1.06324,1230,740.0,12,20,20,6.0,7.0,9.0,8.0,12.0,8.0,6.0,7.0,9.0,8.0,10.0,8.0,5.0,65.0,25.0,20.0,45.0,30.0,10.0,65.0,28.0,15.0,30.0,25.0,0.31126,0.45869,-0.0485298186618847,4.846068723076925,63.02,10.7,14.8,7.61,0.0,9.3,11.6,15.5,6,36,25,1,109,106,3,17,97.34,92.12,45.32,2.8,25,25,1,0.44,0.3461538461538461,4.28,112.26153679999996,9.89472242945074,7.75566561460495,7.75566561460495,8.654758081436157,8.654758081436157,2.293343453776429,2.293343453776429,1.4831259795244431,1.4831259795244431,2.268688245877961,2.268688245877961,1.440891169008205,1.440891169008205,7.26280530346876,11.86697062485213,33.915174906924555,13.074530162078002,13.201897708139777,33.91035171714326,15.808012962341309,8.755252424128127,14.614494311736962,43.50587207928204,14.611237460291449,14.774463136131896,40.09449227880324,17.97296905517578,7.321634466283477,11.998871660518532,34.505223597356284,13.43886125731994,13.5844348748099,35.05567937988345,15.89486813545227,8.898605902663325,14.995330599816016,45.51546550325975,16.164991386954117,16.36412758042398,44.11166945171809,18.1826813519001,7.26280530346876,11.86697062485213,33.915174906924555,13.074530162078002,13.201897708139777,33.91035171714326,15.808012962341309,8.755252424128127,14.614494311736962,43.50587207928204,14.611237460291449,14.774463136131896,40.09449227880324,17.97296905517578,7.321634466283477,11.998871660518532,34.505223597356284,13.43886125731994,13.5844348748099,35.05567937988345,15.89486813545227,8.898605902663325,14.995330599816016,45.51546550325975,16.164991386954117,16.36412758042398,44.11166945171809,18.1826813519001,2,2.0,3_10_1,4.0,"Thought to be the world's oldest message in a bottle, it was presented to Erdmann by the museum that is now exhibiting it in Germany.",Adv,2.0,2.0
575,3_10_Ele_1,7.396483898162842,7.396483898162842,8.62415599822998,8.62415623664856,-0.24643,-40,50.0,10,1,2,4.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,85.0,12.0,1.0,1.0,1.0,1.0,95.0,2.0,5.0,1.0,15.0,0.17904,0.36904,0.0451499817342639,9.073504199999997,48.47,8.0,2.4,13.97,0.0,9.2,10.6,3.0,2,11,6,1,37,36,1,2,92.72,86.62,34.9,2.2,6,6,1,0.5,0.5,6.0,4.998386666666667,14.510132030432388,10.491535266240438,10.491535266240438,10.78115471204122,10.78115471204122,2.6611698306873848,2.6611698306873848,1.433641059922716,1.433641059922716,2.634881249218599,2.634881249218599,1.2342444791545877,1.2342444791545877,12.563088725665708,21.51718445762724,64.36268645965986,9.654662439189464,19.819394387214,11.421193092503964,10.864919781684875,15.130353858918204,26.73737406616356,84.9922670417796,10.61861427107533,23.960503159972927,12.262392265943015,12.392266035079956,12.635478390975733,21.70094075268512,65.38043401543403,10.28283258878471,20.61588306654373,12.283781599594317,11.49466222524643,15.595042621134787,27.77808799305081,89.83654780065596,11.983937409196947,26.82223914852125,15.995797718557036,13.179137349128723,12.563088725665708,21.51718445762724,64.36268645965986,9.654662439189464,19.819394387214,11.421193092503964,10.864919781684875,15.130353858918204,26.73737406616356,84.9922670417796,10.61861427107533,23.960503159972927,12.262392265943015,12.392266035079956,12.635478390975733,21.70094075268512,65.38043401543403,10.28283258878471,20.61588306654373,12.283781599594317,11.49466222524643,15.595042621134787,27.77808799305081,89.83654780065596,11.983937409196947,26.82223914852125,15.995797718557036,13.179137349128723,1,1.0,3_10_1,1.0,Angela Erdmann never knew her grandfather.,Ele,1.0,1.0
576,3_10_Ele_1,3.6695151329040527,3.66951476931572,4.332674503326416,4.332674360275268,-0.4412,-30,50.0,4,1,1,6.0,1.0,6.0,6.0,3.0,3.0,6.0,3.0,4.0,6.0,3.0,2.0,5.0,85.0,15.0,5.0,1.0,1.0,5.0,90.0,5.0,5.0,1.0,15.0,-0.40891,-0.21691,-0.2572321806944908,11.8953359,103.63,1.3,4.0,2.12,0.0,7.29,1.5,4.0,0,11,10,1,38,36,0,9,130.64,128.31,56.78,-0.2,10,10,1,0.5555555555555556,0.6,3.6,34.1819,10.42451173033354,6.444262349605561,6.444262349605561,6.5935807704925535,6.5935807704925535,3.556211637847066,3.556211637847066,2.892972775690198,2.892972775690198,3.51705256069143,3.51705256069143,2.7560928698181515,2.7560928698181515,5.474823702580164,8.326511229926433,20.07768246717644,6.612384135038978,6.902646820949899,14.110699064792618,8.506338953971863,6.653418850473213,10.390003467465624,26.309014030583427,7.5363075954024,7.944133981758888,17.282399693442624,9.29377055168152,5.533382632635446,8.411543067418254,20.25214654932065,6.497925590076538,6.747526995177873,14.140441827976236,8.506559899600688,6.885689516796724,10.770556187249968,27.27797797573973,7.30040311708608,7.552139075443269,17.73364501500868,9.29716831445694,5.474823702580164,8.326511229926433,20.07768246717644,6.612384135038978,6.902646820949899,14.110699064792618,8.506338953971863,6.653418850473213,10.390003467465624,26.309014030583427,7.5363075954024,7.944133981758888,17.282399693442624,9.29377055168152,5.533382632635446,8.411543067418254,20.25214654932065,6.497925590076538,6.747526995177873,14.140441827976236,8.506559899600688,6.885689516796724,10.770556187249968,27.27797797573973,7.30040311708608,7.552139075443269,17.73364501500868,9.29716831445694,2,2.0,3_10_1,2.0,"He died in 1946, six years before she was born.",Ele,2.0,2.0
577,3_10_Ele_1,4.670944213867188,4.670944758530321,5.043392658233643,5.0433924650323805,-0.11386,1360,760.0,12,20,30,7.0,6.0,5.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,7.0,7.0,5.0,65.0,25.0,40.0,35.0,22.0,12.0,60.0,22.0,5.0,12.0,15.0,-0.19714,-0.02314,0.0047504440578778,-1.7055043166666763,58.96,12.2,12.98,9.12,0.0,9.43,14.8,15.5,3,41,29,1,134,129,1,20,93.26,89.76,41.9,2.8,29,29,1,0.3793103448275862,0.5172413793103449,4.448275862068965,71.88382068965518,10.881651647451362,6.686996090001073,6.686996090001073,7.283227986302869,7.283227986302869,2.8716415081272024,2.8716415081272024,2.4990916462007453,2.4990916462007453,2.8434877759861803,2.8434877759861803,2.470771619274555,2.470771619274555,7.391595165682719,11.952281377668733,32.954559790163884,11.13683585615804,11.350904059104696,21.900148269526603,13.598958015441896,8.002278014763037,12.920856967310334,35.22616832935131,9.789331426027992,9.794534669735183,19.248484755672983,12.903977394104004,7.423341591777236,11.979760398276756,32.90777757737085,10.826251961624113,11.067164856120446,20.744332834089374,13.772053629159927,8.045260773033332,12.989481697399484,35.46400750279022,9.740704774717567,9.75079568841446,19.13542152594783,13.37019431591034,7.391595165682719,11.952281377668733,32.954559790163884,11.13683585615804,11.350904059104696,21.900148269526603,13.598958015441896,8.002278014763037,12.920856967310334,35.22616832935131,9.789331426027992,9.794534669735183,19.248484755672983,12.903977394104004,7.423341591777236,11.979760398276756,32.90777757737085,10.826251961624113,11.067164856120446,20.744332834089374,13.772053629159927,8.045260773033332,12.989481697399484,35.46400750279022,9.740704774717567,9.75079568841446,19.13542152594783,13.37019431591034,2,2.0,3_10_1,3.0,"But, on Tuesday April 28th, 2014, she described the extraordinary moment when she received a message in a bottle, 101 years after he threw it into the Baltic Sea.",Ele,3.0,3.0
578,3_10_Ele_1,4.505910873413086,4.904473485854956,5.195340156555176,5.555921371166523,-0.16244,830,330.0,9,15,10,6.0,3.0,5.0,8.0,9.0,6.0,6.0,3.0,5.0,6.0,6.0,4.0,5.0,65.0,15.0,12.0,5.0,5.0,5.0,65.0,14.0,5.0,5.0,15.0,0.28525,0.42125,-0.0705196156699543,4.269689414285708,66.74,7.2,11.35,7.24,0.0,9.14,6.3,7.5,7,40,26,2,117,114,4,16,103.58,97.99,48.12,2.6,26,26,2,0.4230769230769231,0.3703703703703703,4.423076923076923,120.26574692307688,10.110974890564036,7.302305746536988,7.590779685057127,7.95265072125655,8.136003801455864,2.502492847755375,2.126049135149197,1.8128448094059024,1.47123403108729,2.480503908940943,2.099035140721711,1.8006975714875268,1.399186770478695,7.19441335702412,11.819002917703944,34.22293275542972,13.919789921759389,14.008374306755677,41.92290998818076,15.897207260131836,8.44206403806371,14.073554634439478,41.82414036797369,14.830411697447987,14.88067192482322,45.126335391972745,17.57418918609619,7.252176247553715,11.951915506776826,34.808533582660026,14.30674727759584,14.408904368487915,43.14463432976319,16.004884637892246,8.51077531233977,14.276592474319443,42.92093254202867,15.800833178206936,15.85668748918793,48.05370646340042,17.698585778474808,7.863939902841023,12.942646535652791,37.35029285467704,13.347876614520612,13.82634359425985,43.73867530590516,13.485019207000732,9.134459122042776,15.37547075375222,46.28781203335741,15.44158882744374,15.781190505758412,51.41381718309297,14.995683431625366,7.944881735189407,13.13934686015285,38.25384098039258,13.98588349975429,14.502527376927876,46.181585503874416,13.630768217146397,9.322803477496851,15.813391580613096,48.27400295988199,16.622278983301143,17.05103554919018,55.22284326447954,15.201926738023758,2,2.0,3_10_1,4.0,The bottle is possibly the world's oldest message in a bottle. It was presented to Erdmann by the museum that is now exhibiting it in Germany.,Ele,3.0,2.5
579,3_10_Adv_2,4.820571899414063,4.820572331547737,6.038206100463867,6.038205988705158,0.15884,1060,250.0,9,5,15,6.0,6.0,9.0,6.0,6.0,6.0,6.0,4.0,8.0,6.0,6.0,5.0,5.0,75.0,15.0,7.0,5.0,5.0,5.0,75.0,12.0,5.0,5.0,8.0,0.05393,0.23593,-0.1427072945096928,9.663268855555556,72.16,7.2,11.4,9.63,0.0,9.36,10.7,9.0,4,23,16,1,82,75,2,11,106.52,101.28,44.13,2.4,16,16,1,0.4375,0.4375,4.6875,50.19002,11.72994367271002,8.498881470644847,8.498881470644847,9.057904161512852,9.057904161512852,3.31001375415568,3.31001375415568,2.0925525328135883,2.0925525328135883,3.294443657460452,3.294443657460452,2.0607427404253578,2.0607427404253578,7.794711577237776,12.89758498055096,37.198867629861695,13.961033912135411,14.3359378921788,15.895890353169456,13.069803476333618,10.065450682384045,17.075084001056634,51.24078648122876,14.783042367227186,15.920814140502303,18.51668849140909,14.800649285316467,7.855402679639996,13.062180969947573,38.04502911082176,14.656839681473055,15.05105304395568,17.349154351639296,13.34909588098526,10.173471143559992,17.360192673629854,52.711709181166526,15.86881657031566,17.075460917846186,20.99721510006692,14.774991721380502,7.794711577237776,12.89758498055096,37.198867629861695,13.961033912135411,14.3359378921788,15.895890353169456,13.069803476333618,10.065450682384045,17.075084001056634,51.24078648122876,14.783042367227186,15.920814140502303,18.51668849140909,14.800649285316467,7.855402679639996,13.062180969947573,38.04502911082176,14.656839681473055,15.05105304395568,17.349154351639296,13.34909588098526,10.173471143559992,17.360192673629854,52.711709181166526,15.86881657031566,17.075460917846186,20.99721510006692,14.774991721380502,1,1.0,3_10_2,1.0,"""It was very surprising,"" Angela Erdmann, 62, said, recalling how she found out about the bottle.",Adv,3.0,3.0
580,3_10_Adv_2,4.230323791503906,4.230323826769988,4.74815559387207,4.748155465722084,0.25803,-30,220.0,3,10,15,7.0,1.0,6.0,3.0,4.0,2.0,6.0,1.0,4.0,6.0,3.0,2.0,5.0,95.0,15.0,8.0,1.0,1.0,10.0,95.0,4.0,5.0,1.0,15.0,0.0113,0.1973,-0.1378833574930359,12.602800066666653,98.55,3.2,6.0,2.25,0.0,0.74,3.0,7.5,0,17,15,1,54,52,1,14,125.54,121.23,56.32,0.8,15,15,1,0.5333333333333333,0.4666666666666667,3.466666666666667,51.22106666666668,9.650800495307806,6.817703950405121,6.817703950405121,7.249217891693116,7.249217891693116,2.459106172308412,2.459106172308412,1.9411741365344188,1.9411741365344188,2.459167360494542,2.459167360494542,1.9096667216601089,1.9096667216601089,6.597921793308319,10.50581989523434,28.01289325799013,10.117294575621456,10.117780750831026,15.6921780730116,11.66928005218506,7.524636844929693,12.170540288897898,33.48153874415126,10.935651024329722,10.985429088873117,20.244929801332848,11.503377914428713,6.636304132002388,10.683758468280187,29.52558905683543,11.630508061813186,11.63099154244347,20.96711037026633,13.28150224685669,7.634982504513426,12.473767424259067,35.19206001262829,12.345969346178835,12.382680890316214,24.27068015023122,12.444630205631256,6.597921793308319,10.50581989523434,28.01289325799013,10.117294575621456,10.117780750831026,15.6921780730116,11.66928005218506,7.524636844929693,12.170540288897898,33.48153874415126,10.935651024329722,10.985429088873117,20.244929801332848,11.503377914428713,6.636304132002388,10.683758468280187,29.52558905683543,11.630508061813186,11.63099154244347,20.96711037026633,13.28150224685669,7.634982504513426,12.473767424259067,35.19206001262829,12.345969346178835,12.382680890316214,24.27068015023122,12.444630205631256,4,4.0,3_10_2,2.0,"""A man stood at my door and told me he had post from my grandfather.",Adv,2.0,2.0
581,3_10_Adv_2,3.652374029159546,3.652374200246952,4.169495582580566,4.169495401559053,-0.03788,10,919.0,9,15,10,7.0,3.0,6.0,8.0,8.0,7.0,6.0,3.0,6.0,8.0,6.0,5.0,5.0,65.0,25.0,22.0,5.0,22.0,10.0,4.0,25.0,5.0,25.0,15.0,0.12042,0.26709,-0.1405728697159448,14.427586515384611,86.37,7.9,10.8,3.84,0.0,1.34,9.4,14.5,0,31,27,1,99,97,1,24,113.3,108.31,50.9,1.5,27,27,1,0.4444444444444444,0.3703703703703703,3.592592592592593,112.24355555555552,8.374305586713344,6.303876161575317,6.303876161575317,7.345573566578053,7.345573566578053,2.152257089941377,2.152257089941377,1.6351724163424168,1.6351724163424168,2.0986680714258164,2.0986680714258164,1.5901382740106105,1.5901382740106105,5.354679753404058,7.962452015746868,18.20658094947591,4.8667800548429,5.175805291066727,8.507905086603182,8.696640014648438,6.296037987419818,9.669436495522596,23.792907817347864,6.408562074549287,7.051617087240404,12.301615283716504,10.875017642974854,5.475365800823072,8.219967143378167,19.27296079416856,5.538834353478104,5.79115106073363,9.086963799077926,10.172077059745789,6.402411285324037,9.90713542054131,24.871144997370653,7.109235620718993,7.682092309549611,12.965180466072924,12.100240111351011,5.354679753404058,7.962452015746868,18.20658094947591,4.8667800548429,5.175805291066727,8.507905086603182,8.696640014648438,6.296037987419818,9.669436495522596,23.792907817347864,6.408562074549287,7.051617087240404,12.301615283716504,10.875017642974854,5.475365800823072,8.219967143378167,19.27296079416856,5.538834353478104,5.79115106073363,9.086963799077926,10.172077059745789,6.402411285324037,9.90713542054131,24.871144997370653,7.109235620718993,7.682092309549611,12.965180466072924,12.100240111351011,5,5.0,3_10_2,3.0,"He then told me that a message in a bottle had been found and that the name that was on the card was that of my grandfather.""",Adv,3.0,3.0
582,3_10_Adv_2,3.8576509952545166,3.8576509137637913,4.48326587677002,4.483265771064907,-0.80773,1470,890.0,12,40,35,10.0,9.0,11.0,10.0,12.0,12.0,9.0,9.0,12.0,10.0,11.0,10.0,36.0,62.0,25.0,40.0,50.0,35.0,36.0,65.0,38.0,57.0,48.0,25.0,0.11316,0.26805,0.0531162727349086,-3.1474641166666686,39.0,15.8,16.55,11.38,0.0,9.66,17.6,20.0,7,51,32,1,156,155,4,20,78.2,75.54,37.02,3.8,32,32,1,0.40625,0.3125,4.84375,101.586346875,10.528145614364163,6.359740365296602,6.359740365296602,6.724268436431885,6.724268436431885,3.4399051148803697,3.4399051148803697,2.8143535556165293,2.8143535556165293,3.4199128180835974,3.4199128180835974,2.7674727206195744,2.7674727206195744,5.930786279498651,9.361818409004789,24.913863947012032,10.032405561044282,10.1553401318054,20.46759269132584,12.68084153532982,7.10637914075908,11.529995825628824,32.16763983849063,12.068549586970676,12.30684987654433,24.508417955595093,15.23744010925293,5.995223277574492,9.507384802958605,25.449087448820272,10.412982830065292,10.522297683925572,21.45965837253164,12.699975850060582,7.209423503213556,11.736887512197484,32.902324526519976,12.380684059616833,12.57541145507108,25.36424946695781,15.2543670758605,5.930786279498651,9.361818409004789,24.913863947012032,10.032405561044282,10.1553401318054,20.46759269132584,12.68084153532982,7.10637914075908,11.529995825628824,32.16763983849063,12.068549586970676,12.30684987654433,24.508417955595093,15.23744010925293,5.995223277574492,9.507384802958605,25.449087448820272,10.412982830065292,10.522297683925572,21.45965837253164,12.699975850060582,7.209423503213556,11.736887512197484,32.902324526519976,12.380684059616833,12.57541145507108,25.36424946695781,15.2543670758605,2,2.0,3_10_2,4.0,Her visitor was a genealogical researcher who had managed to track her down in Berlin after the letter was given to the International Maritime Museum in the northern port city of Hamburg.,Adv,3.0,3.0
