unique_paragraph_id,Llama-2 7B Mean,Llama-2 13B Mean,OPT 6.7B Mean,Pythia 2.8B Mean,Pythia 6.9B Mean,GPT-J 6B Mean,Mistral-v0.1 7B Mean,Mistral-v0.3 7B Mean,Mistral-Instruct-v0.3 7B,GPT-2 117M Mean,GPT-2 345M Mean,GPT-2 774M Mean,GPT-2 1558M Mean,GPT-Neo 125M Mean,GPT-Neo 1.3B Mean,GPT-Neo 2.7B Mean,OPT 350M Mean,OPT 1.3B Mean,OPT 2.7B Mean,Pythia 70M Mean,Pythia 160M Mean,Pythia 410M Mean,Pythia 1B Mean,Pythia 1.4B Mean,Gemma 7B Mean,Recurrent-Gemma 9B Mean,Gemma-2 9B Mean,GEMMA-2 27B,RWKV-4 169M Mean,RWKV-4 430M Mean,RWKV-4 3B Mean,RWKV-4 7B Mean,Mamba 370M Mean,Mamba 790M Mean,Mamba 1.4B Mean,Mamba 2.8B Mean
3_8_Adv_6,3.108828,3.0273688,3.2194185,3.435661,3.3397372,3.2422223,3.0543778,3.0596669,3.1084394,4.130946,3.6504104,3.409046,3.4286551,4.3148513,3.5694637,3.5031083,3.8696787,3.4864914,3.3062673,4.7706304,4.4415727,3.8954372,3.6219847,3.5275855,3.1311643,3.1779072,3.1755683,2.9354126,4.18309,3.8670413,3.4569435,3.2353303,3.7899547,3.527959,3.4466457,3.2878604
3_8_Ele_1,2.9657648,2.9184914,3.1766407,3.220941,3.24413,3.1521144,2.923627,2.9092324,2.9947376,3.9351997,3.600941,3.4223487,3.3748357,4.1100454,3.4339213,3.2869997,3.699253,3.3165681,3.237499,4.4904866,4.0963936,3.60125,3.5178483,3.325715,2.9487092,3.0253024,3.0933943,2.9276338,3.8837185,3.4537995,3.2314506,3.1066673,3.452832,3.2493217,3.1409547,3.1548953
3_8_Ele_2,2.6499994,2.512495,2.7684362,2.8738322,2.8456051,2.8565345,2.661513,2.6383514,2.8747833,3.5502374,3.1785607,3.1414757,2.9269836,4.0647755,3.3162398,3.0010977,3.5213366,3.1238725,3.0857995,4.5003023,3.8924906,3.3739085,3.1532536,3.0071862,2.8003082,2.7619715,2.8317034,2.5507808,3.546414,3.2088366,2.9629836,2.7687514,3.1817257,3.1379597,3.1051514,2.980395
3_8_Ele_3,3.1798353,3.0377295,3.2381103,3.214691,3.1611266,3.1857042,3.010687,3.0177238,3.1176898,3.7059674,3.487095,3.3365397,3.2818189,3.8569887,3.4626915,3.331215,3.7126255,3.4006233,3.3287537,4.279871,3.8059316,3.518711,3.4411974,3.2827697,3.0864954,3.1085868,3.0368798,2.8246028,3.5975811,3.4698207,3.2822795,3.2085366,3.4665184,3.3439302,3.235157,3.2461216
3_8_Ele_4,2.924462,2.9731708,3.0585878,3.2307463,3.1545348,3.180849,3.0188112,2.9929352,3.0532217,3.7424767,3.5048063,3.3125675,3.3293545,3.9750917,3.3528492,3.3673167,3.473756,3.1756358,3.0586872,4.572618,4.2220535,3.4891896,3.376577,3.376407,2.9590342,3.049337,3.0397508,2.8286247,3.7918108,3.5470116,3.2741516,3.1965542,3.456303,3.2017708,3.22341,3.0839176
3_8_Ele_5,3.3243186,3.3122523,3.5727773,3.5621567,3.3665233,3.4153876,3.3603425,3.3436377,3.460216,4.382505,3.9619105,3.8045971,3.6324937,4.9319468,3.927916,3.6893265,4.2598643,3.7072346,3.5734668,5.5191793,4.6751127,3.9749882,3.895116,3.7112317,3.4284856,3.3006625,3.5146778,3.4433894,4.416339,4.0649652,3.5368602,3.532522,3.893065,3.852372,3.5780945,3.5507786
3_8_Ele_6,2.9134095,2.9615467,3.0785217,3.122855,2.9999394,3.0232368,2.8039775,2.8054445,2.8462558,3.7046032,3.248864,3.210782,3.1226323,3.9132793,3.2280564,3.1783926,3.3308735,3.13932,3.0725298,4.492898,3.9221873,3.46049,3.2965527,3.2172818,3.0182362,2.9731283,2.8756282,2.770259,3.834238,3.5767455,3.2182972,2.98185,3.4533658,3.1842291,3.2348375,3.1578841
3_9_Adv_1,3.1160638,3.1448135,3.5272593,3.5165002,3.3730736,3.4463663,3.0620928,3.134092,3.2020347,4.3001184,3.922601,3.6826203,3.6460674,4.339331,3.6410458,3.5484939,4.1845255,3.6801913,3.623306,5.0954056,4.497242,3.9298544,3.6723952,3.6192145,3.0584693,3.1995862,3.1093333,2.8942912,4.2573323,3.7862842,3.5028152,3.3877883,3.7381408,3.679223,3.525555,3.503956
3_9_Adv_2,2.9108424,2.8178074,3.036707,3.09472,3.0928154,3.011249,2.8320959,2.849809,2.8944597,3.9331138,3.6638017,3.4282818,3.3268723,4.198291,3.3625593,3.2602758,3.7317414,3.1730738,3.1480508,4.5956364,4.19096,3.6668324,3.4166372,3.2446756,2.7690012,2.7929752,2.8846083,2.7129567,4.025157,3.625076,3.2001204,3.0971253,3.4401348,3.2780833,3.2437499,3.0760632
3_9_Adv_3,3.3356884,3.312594,3.572179,3.81749,3.725583,3.663276,3.3571494,3.347802,3.4088664,4.369518,4.0454955,3.9151018,3.7994363,4.4578276,3.8905606,3.7882023,4.1114287,3.7163155,3.7370336,4.92602,4.486619,4.097218,3.9704697,3.8272295,3.2802536,3.2534828,3.3971694,3.2579765,4.3929977,4.0643654,3.783502,3.718233,3.8701224,3.8445172,3.8011942,3.7008388
3_9_Adv_4,3.116181,3.06014,3.3780975,3.3693078,3.3961651,3.3975677,3.0379798,3.0838294,3.17351,4.0455923,3.5925546,3.639394,3.5253608,4.4063935,3.6672745,3.5707269,3.806584,3.4193933,3.3611627,5.1232805,4.2667303,3.9169908,3.7112947,3.6277144,3.0631452,3.0728412,3.0270965,2.9248674,4.360708,3.7150373,3.4656081,3.3335106,3.8182933,3.5540667,3.4702487,3.3494778
3_9_Ele_1,3.4892614,3.4853945,3.7663682,3.9083958,3.7184236,3.7876816,3.39514,3.4305236,3.537191,4.4694204,4.143647,3.9311345,3.8774135,4.454338,3.9680846,3.8236768,4.3373013,4.0006566,3.8872137,5.106874,4.642155,4.087213,4.052404,3.937409,3.3948853,3.4545944,3.4127789,3.3299274,4.4122767,4.03741,3.7750847,3.8060353,4.0948462,3.9335065,3.752741,3.75578
3_9_Ele_2,2.922031,2.9359226,3.1486614,3.1564624,3.1596587,3.0723588,2.921138,2.9293244,2.981412,3.8080392,3.6487422,3.3717463,3.3202953,4.0325766,3.3312156,3.2475407,3.6628096,3.2171462,3.313282,4.415434,4.1113663,3.604592,3.4063897,3.268947,2.816969,2.8103266,2.9789858,2.7928245,3.933986,3.6343544,3.3207216,3.1676795,3.394908,3.2887802,3.3193893,3.1736822
3_9_Ele_3,3.3556516,3.3642018,3.67964,3.7184277,3.70432,3.619688,3.4278529,3.428556,3.473784,4.342233,4.077621,3.8641105,3.7666235,4.4490266,3.9134364,3.7362466,4.148622,3.7716045,3.803002,4.9700713,4.55171,4.0545573,3.9583457,3.7615886,3.2786763,3.309809,3.4527814,3.2734663,4.4007297,4.050823,3.7466087,3.7528698,3.8977373,3.8317392,3.8440804,3.722876
3_9_Ele_4,3.5039093,3.3975682,3.8753352,3.8877876,3.8124804,3.9691026,3.4056506,3.3968837,3.4669073,4.3646555,4.209683,4.2045646,4.0583024,4.5610743,4.180464,4.1040964,4.2138915,4.0083895,3.8032765,5.0923867,4.62523,4.3906846,4.1551037,4.0803847,3.4797053,3.3499653,3.4143567,3.23198,4.579252,4.231479,3.9295256,3.7791588,4.2173395,3.9136407,4.0326033,3.849026
