unique_paragraph_id,align_idx,Llama-2 7B Mean,Llama-2 13B Mean,OPT 6.7B Mean,Pythia 2.8B Mean,Pythia 6.9B Mean,GPT-J 6B Mean,Mistral-v0.1 7B Mean,Mistral-v0.3 7B Mean,Mistral-Instruct-v0.3 7B,GPT-2 117M Mean,GPT-2 345M Mean,GPT-2 774M Mean,GPT-2 1558M Mean,GPT-Neo 125M Mean,GPT-Neo 1.3B Mean,GPT-Neo 2.7B Mean,OPT 350M Mean,OPT 1.3B Mean,OPT 2.7B Mean,Pythia 70M Mean,Pythia 160M Mean,Pythia 410M Mean,Pythia 1B Mean,Pythia 1.4B Mean,Gemma 7B Mean,Recurrent-Gemma 9B Mean,Gemma-2 9B Mean,GEMMA-2 27B,RWKV-4 169M Mean,RWKV-4 430M Mean,RWKV-4 3B Mean,RWKV-4 7B Mean,Mamba 370M Mean,Mamba 790M Mean,Mamba 1.4B Mean,Mamba 2.8B Mean
1_3_Ele_1,90,2.802881,2.781724,2.8723505,2.8470888,2.7041423,2.8350677,2.7264555,2.7235107,2.738096,3.3082957,2.9619193,3.0261865,2.9216208,3.529541,3.2617514,2.8774014,3.3005748,3.0994651,3.1141677,3.9595861,3.410191,3.060841,3.0411167,3.0780098,2.8125334,2.699631,2.7073426,2.5687804,3.3502343,3.2897108,2.8759263,2.6668508,3.1656196,3.038905,2.939442,2.7959921
1_3_Ele_1,91,4.90419,4.167391,5.621246,5.4359827,5.5221066,5.6177626,4.9772696,4.8969116,5.80482,5.9135375,6.088456,5.334178,5.507976,6.3819737,5.6152506,5.4235644,5.9721065,5.8064647,5.8181877,6.7000527,6.4360094,5.8955607,5.8640265,5.841193,5.816256,5.5600967,4.9024134,5.570243,5.898656,5.923183,5.589812,4.915951,5.900094,5.6260047,5.6518774,5.4604034
1_3_Ele_1,92,3.579226,3.4158769,3.6913054,3.944909,3.698818,3.7745438,3.623062,3.6184385,3.793797,3.8407953,3.6939547,3.7192495,3.7828534,3.708227,3.881472,3.65921,3.811863,3.950041,3.7447724,4.0849705,3.8301282,3.7405622,3.6404736,3.6901042,3.6649022,3.653118,3.6891057,3.3390033,3.7972884,3.7671194,3.8154936,3.6466181,3.6140847,3.5700655,3.741211,3.6387637
1_3_Ele_1,93,3.080227,3.0417652,3.1332903,3.2065794,3.1475177,3.276868,3.1732898,3.1990366,3.2598839,3.3093004,3.0339842,2.9890132,2.8765206,3.8293066,3.2762687,3.1719458,3.5030959,3.2093394,3.1611328,4.213521,3.7544386,3.4257514,3.308931,3.0453303,3.2719474,3.1537423,2.9181411,3.056698,3.629431,3.3231428,3.1469498,2.9852035,3.2683368,3.2367866,3.3139172,3.2763655
1_3_Ele_2,94,5.3996115,5.317967,5.3266907,5.41574,5.2306204,5.533653,5.3770475,5.1878433,5.404647,5.520965,5.598918,5.468146,5.5666475,5.1362123,5.5185823,5.3740234,5.1238627,5.53389,5.7271795,5.789081,5.865567,5.409884,5.1231575,5.190052,5.5956306,5.346395,5.5039096,5.270146,5.5087857,5.3527746,5.216266,5.37687,5.7289343,5.38016,5.327825,5.326898
1_3_Ele_2,95,4.289203,4.292809,4.4704704,4.592376,4.291506,4.4464226,4.3134913,4.273137,4.482301,4.38207,4.438939,4.4206667,4.370979,4.5728106,4.6234703,4.550788,4.6702356,4.5523067,4.534806,4.9890966,4.6734104,4.6356945,4.4351945,4.4362454,4.3794556,4.5824227,4.6475782,4.347305,4.9015737,4.657579,4.471434,4.5559683,4.6117315,4.7136626,4.4929914,4.484636
1_3_Ele_2,96,5.292396,5.5008464,5.213703,5.2134466,5.06305,5.2982974,5.530661,5.5350575,5.821191,4.705358,4.80712,5.012813,5.0804834,5.0650525,5.178164,5.09818,4.7806826,4.997963,5.1747284,5.121702,5.151677,4.958885,4.8941994,4.960387,5.5478106,5.3245344,5.428574,5.3665113,5.0214534,5.079652,5.3203917,5.178261,5.2188363,5.194876,5.2569227,5.2522974
1_3_Ele_2,97,4.012939,4.0534186,4.0209126,3.9587553,4.1634827,3.8227277,4.0719304,4.1616387,4.4730673,4.1806674,3.8506272,3.8652554,3.7733417,4.279896,4.1219325,3.9061718,4.393759,4.127003,4.11877,5.123762,4.6471367,4.3682084,4.0771875,3.8460915,4.3612776,4.221218,4.0033493,4.0111694,4.753594,4.1973104,3.9927256,3.8988674,4.005725,3.906806,3.994525,3.9108756
1_3_Ele_3,98,5.3245897,5.0767097,5.4616537,5.0321736,5.07103,5.147994,5.0531697,5.1591263,5.446459,5.4290814,4.7429953,5.1254373,5.2743177,5.4747386,5.266385,4.9209,5.6424737,5.3652873,5.515836,5.7740097,5.8112025,5.470513,5.2356677,5.070114,5.458578,5.164811,6.086084,5.2703857,5.5128565,5.277308,5.1422496,5.39285,5.273668,5.026051,5.1444206,5.3284507
1_3_Ele_3,99,7.6990056,7.830244,7.389885,7.549577,7.354506,7.516355,7.7652345,7.543939,8.440431,6.710413,6.6357555,6.912063,7.0179305,7.0638404,7.627249,7.5413933,6.7742095,6.9867496,7.2003865,9.040486,8.156919,7.7533994,7.2802567,7.5956345,8.570464,7.903888,8.4375,7.9791665,7.940672,7.7965126,7.9701486,7.5971947,7.675141,7.560131,7.7369018,7.4303355
1_3_Ele_3,100,4.5494556,4.4683847,4.421868,4.648196,4.344287,4.470828,4.614003,4.55987,4.8356576,4.698684,4.6941547,4.663111,4.603093,5.010996,5.1234055,4.6754246,4.6277547,4.640466,4.565434,5.0577264,4.680183,4.518834,4.7800508,4.669902,4.6684284,4.513633,4.429763,4.420072,5.011984,5.0081835,4.442971,4.5939174,4.6942973,5.04971,4.804853,4.88876
1_3_Ele_3,101,6.5055857,6.952465,5.887796,7.0589886,6.991686,6.7552667,6.545074,6.576866,7.2327547,7.1016636,6.651302,6.645436,6.7289615,7.0909805,6.885043,7.53827,6.496035,6.1310797,6.1653037,7.0216446,6.9191318,6.9899926,7.062422,7.209324,7.408729,6.660286,8.0,6.5976562,6.896753,6.9519196,7.0211887,6.9558296,7.210697,6.9961824,6.5076933,7.1018248
1_3_Ele_3,102,4.2403054,4.2949185,4.21454,4.506947,4.129315,4.3935585,4.484725,4.437702,4.6443624,4.128601,4.0978103,4.002479,4.056931,4.16982,4.3743095,4.324229,4.168601,4.228591,4.2597375,4.5733933,4.3124323,4.1632204,4.200646,4.2015533,4.371175,4.318717,4.48125,4.369531,4.3541775,4.4423046,4.3300123,4.5532594,4.356178,4.3958564,4.3048177,4.51617
1_3_Ele_3,103,4.7650104,4.5929227,5.06686,4.706469,4.689374,4.950546,4.9500065,4.974785,5.341985,4.750103,4.8987617,4.5983024,4.5418797,5.047773,4.894072,4.746117,4.5279346,4.955978,4.984093,4.8222675,5.0569673,4.498569,4.714473,4.644928,5.3517833,5.0868134,5.7776694,5.4375,4.70431,4.7361555,4.6989346,4.8774085,4.6513305,4.7612324,4.6418557,4.6552815
1_3_Ele_3,104,3.8139398,3.9888723,3.88883,3.9301867,3.9697847,4.028467,4.0241466,4.010402,4.2156606,4.304621,4.0446405,3.811086,3.9019678,4.423208,4.0920753,4.107888,4.2926445,4.134001,3.9959228,4.5954156,4.6252284,4.4082403,4.0734334,4.1465526,4.0025663,3.8391373,3.7857378,3.8225596,4.72468,4.2185035,3.8457897,3.9354496,4.2084556,4.301736,3.9436936,4.0137677
1_3_Ele_3,105,5.269844,5.2477,5.2778783,5.5878854,5.424051,5.1519923,5.3979487,5.3594837,5.567882,5.379146,5.3349004,5.170044,5.262904,5.641836,5.3493214,5.332933,5.7495255,5.4075375,5.4889703,6.071858,6.068262,5.548923,5.493595,5.511175,5.3592815,5.3760114,5.749532,5.2117486,5.9952283,5.475065,5.4658623,5.1354346,5.579037,5.324289,5.0769134,5.2735114
1_3_Ele_4,106,5.840789,5.780521,6.114807,5.611801,5.754197,5.823147,5.895927,5.7587786,6.0812726,6.1363096,5.566311,5.676856,5.560595,5.428724,5.7084727,5.6242127,5.8684564,5.947246,6.1418304,5.84901,5.8062334,5.6088805,5.485709,5.5396714,6.0651484,5.7172875,5.881767,6.2042856,5.4269853,5.420074,5.8607545,5.6478686,5.7006063,5.687909,5.8062205,5.926156
1_3_Ele_4,107,4.3488617,4.3717723,4.673087,4.4188566,4.395805,4.3290143,4.2477865,4.3660336,4.525722,4.4184484,4.1825757,4.2449846,4.049903,4.9796844,4.445937,4.3313518,4.554214,4.40828,4.4026904,5.4977345,5.3349586,4.578168,4.45297,4.2260404,4.4325747,4.163779,4.3137403,4.1334004,4.836721,4.76648,4.148082,4.13755,4.6907387,4.4267645,4.2560244,4.2467475
1_3_Ele_4,108,3.6616347,3.5087008,3.494582,3.6721547,3.7480745,3.6616707,3.579161,3.612508,3.7928293,3.5230846,3.4091034,3.5755458,3.5991135,3.6943407,3.750327,3.6532338,3.435966,3.672232,3.5245774,3.9947696,3.7439303,3.689198,3.8326187,3.7173014,3.5424738,3.6288016,3.6508975,3.582301,3.9665325,3.660486,3.4041162,3.6004164,3.7394574,3.6111968,3.5958972,3.7178311
1_3_Ele_4,110,3.453032,3.4386914,3.366932,3.4745293,3.4184425,3.4007773,3.3894508,3.398471,3.481078,3.8127663,3.660553,3.6954067,3.6141129,3.9771867,3.688142,3.6146255,3.6476521,3.457,3.4371,4.2906504,3.9332485,3.6879494,3.6176968,3.5275745,3.3887455,3.4138114,3.469735,3.444931,3.963595,3.7337425,3.5104747,3.4311032,3.8883774,3.5100994,3.7232652,3.3677585
1_3_Ele_5,112,4.162221,4.175706,4.362735,4.267763,4.4581766,4.3130746,4.1840386,4.151654,4.2271643,4.8024845,4.343682,4.4317093,4.302104,5.234492,4.530922,4.5531707,4.994128,4.745191,4.4883533,5.787738,5.365753,4.9264145,4.806937,4.29398,4.2847786,4.2028637,4.6953363,4.1406593,5.0382323,4.5878663,4.183256,4.374961,4.69763,4.494103,4.496409,4.223193
1_3_Ele_5,114,3.4656649,3.4655628,3.6502872,3.5587645,3.670922,3.5496402,3.4664035,3.466843,3.4889078,3.8328128,3.6795774,3.644928,3.6650684,3.71857,3.7546191,3.6679926,3.7690828,3.6480117,3.631012,4.0144815,3.9951835,3.7808795,3.8009079,3.7009647,3.4816086,3.4144566,3.506305,3.4528437,3.7829163,3.6650913,3.552689,3.740659,3.5107827,3.6582613,3.6064205,3.6028748
1_4_Adv_1,115,2.257636,2.2518585,2.5362196,2.7036085,2.4384563,2.5994482,2.1478934,2.1688116,2.304181,3.6313436,2.8638728,2.7952633,2.4259455,4.3104167,3.0716064,2.6791997,3.5586336,2.7306817,2.7353623,5.0166593,4.504642,3.4737203,3.168744,3.0595703,2.4871461,2.3604047,2.1778326,2.2428586,4.008156,3.382904,2.5880492,2.4934797,3.3135831,2.975464,2.637275,2.5127969
1_4_Adv_1,116,4.5440903,4.379051,4.5256867,4.8312736,4.683953,4.5386753,4.4098644,4.4804482,4.5159435,4.2516465,4.3338933,4.3317337,4.3533845,4.9749207,4.529257,4.3923283,4.709947,4.629104,4.7894955,5.0726542,4.824734,4.4836035,4.5978684,4.5898204,4.6738644,4.5602107,5.124819,4.461387,4.683781,4.444182,4.5753026,4.5404305,4.6596246,4.5093856,4.6426067,4.3652143
1_4_Adv_1,117,2.7291548,2.8240075,3.0183623,3.2609746,3.1705527,3.0879111,2.5805714,2.6447532,3.1641665,3.719995,3.3509092,3.101333,3.0637653,3.9202287,3.3687222,3.261868,3.5365968,3.291026,3.1644645,4.543943,3.911044,3.6411858,3.51528,3.3660915,2.6772554,2.7329757,2.8542514,2.5148852,3.7978308,3.4678047,3.1683242,2.8334632,3.5427194,3.3408277,3.0835721,3.0389853
1_4_Adv_1,119,4.105946,4.0013027,4.13008,4.1403522,4.1144686,3.9996848,4.1116524,4.1583376,4.318,4.788485,4.4645267,4.4680033,4.155861,4.995979,4.2214503,4.0576277,4.743759,4.347204,4.0425467,5.6456094,5.1086617,4.671978,4.367509,4.30032,4.00611,3.9508185,4.206089,3.851932,5.0172944,4.463086,4.0166507,4.05697,4.428312,4.1401305,4.1289897,4.1612883
1_4_Adv_2,120,5.1944456,5.1283045,5.1611814,5.18296,5.349264,5.140814,5.2336864,5.2224927,5.515091,5.7449083,5.346029,5.3779254,5.4533157,6.153353,5.4731574,5.4133387,5.4653687,5.1854014,5.183626,6.5396433,6.315804,5.8042636,5.451972,5.3828135,5.460921,5.1844254,5.6394367,4.929037,5.926234,5.5178485,5.136249,5.2699575,5.4980373,5.173491,5.0216947,5.0770574
1_4_Adv_2,121,5.173951,5.125283,5.0159016,5.2033186,4.7317657,5.0293436,5.369423,5.3070006,5.53116,5.1258936,4.9698763,4.989346,4.8970876,5.2348757,5.161759,5.0429797,5.2770877,5.1985316,5.1794577,6.398359,5.7876706,5.032547,5.425945,5.299293,5.0198956,4.8852706,5.0765624,5.1960936,5.48349,5.100599,4.757093,4.95704,5.5522876,4.862925,5.0864325,4.706542
1_4_Adv_2,122,3.3574128,3.267827,3.311562,3.41497,3.4362292,3.5016835,3.4094326,3.3886817,3.5265296,3.8647661,3.9192648,3.741075,3.5209281,4.1197553,3.9096282,3.5379796,3.763562,3.552171,3.4908416,4.492281,4.0658455,3.7626097,3.8810744,3.5009363,3.3089113,3.3926277,3.5540733,3.3191195,3.9081612,3.562993,3.4106333,3.425314,3.624401,3.6570385,3.5383167,3.407981
1_4_Adv_2,123,3.3127522,3.1717405,3.1586733,3.2988236,3.2871635,3.3659916,3.1604564,3.2149997,3.383203,3.365167,3.3382323,3.027497,3.0447245,3.7464952,3.410909,3.4351444,3.4788873,3.2682295,3.4109457,3.980951,3.771497,3.2745926,3.578483,3.3304262,3.2532327,3.1858037,3.3143666,3.109782,3.5355213,3.5252855,3.4878273,3.3096004,3.4135976,3.3824937,3.3503106,3.3075519
1_4_Adv_2,124,4.5260763,4.744676,4.5571537,4.674197,4.5099926,4.7475305,5.023339,4.956541,4.947359,4.6897964,4.691936,4.7522235,4.8088994,4.8476825,4.8726244,4.8706427,4.716926,4.4300084,4.440793,5.2269764,5.068384,4.648589,4.7962584,4.782884,5.098411,4.9772596,5.9340672,4.641189,4.8617954,4.9332623,4.842595,4.973273,4.7925234,5.1080947,4.647726,4.8917317
1_4_Adv_2,125,5.1664534,5.2804556,4.955018,5.27344,5.4234447,5.33108,5.4494805,5.5545225,5.8510337,5.5529523,5.0386295,5.329738,5.3859363,5.46877,5.232257,5.7488,5.2378616,5.08442,4.95447,6.056103,5.9504395,5.630954,5.7195783,5.616274,5.4260845,5.200706,5.6522565,5.1950703,5.4518175,5.9205914,5.410405,5.4003344,5.594351,5.6538367,5.455544,5.1347814
1_4_Adv_2,126,4.0243273,4.1656303,4.1205893,4.301465,4.135955,3.8836448,4.242224,4.247606,4.429976,4.840503,4.7643037,4.4846463,4.689723,4.922286,4.544361,4.421995,4.559601,4.3612475,4.2949643,5.300368,4.9981246,4.654593,4.6972213,4.7362976,4.259112,4.3398757,4.8944736,4.1633043,4.938629,5.0873313,4.5253386,4.3979173,4.9551053,5.02292,4.7064776,4.3470035
1_4_Adv_2,127,5.3933134,5.683014,5.5224695,5.379571,5.3691144,5.4154177,5.6966834,5.714695,6.3648043,5.4190607,5.57833,5.3128753,5.4363275,5.831725,5.5746574,5.3202868,5.982575,5.810273,5.761016,6.995927,6.429934,5.512111,5.552893,5.56625,5.5034847,5.5825477,5.809912,5.618848,5.6983576,5.430993,5.334605,5.50146,5.381625,5.3690934,5.419318,5.256484
1_4_Adv_3,128,4.033644,3.935446,3.9925613,4.266021,4.222842,4.080443,4.0388403,3.9479628,4.072584,4.6881375,4.026958,4.2219944,3.9614809,4.826655,4.3104324,4.3887005,4.5357094,4.185908,4.0827346,5.5026293,5.0549355,4.4011135,4.4520125,4.175746,4.0514855,4.056319,4.101768,4.032278,4.524723,4.326584,4.0944147,3.9234133,4.638628,4.2653084,4.1321397,3.9794066
1_4_Adv_3,129,4.2868695,4.335642,4.6656566,4.549957,4.6984954,4.628281,4.472084,4.4616084,4.518015,4.7854033,4.9984965,4.893347,4.6065745,4.9308243,4.7897696,4.8753414,5.4347453,4.9498835,4.780269,6.5253186,5.217652,5.00343,4.7905555,4.7521024,4.5163674,4.4417453,4.5185604,4.3190084,5.0959682,5.06216,4.641249,4.2675433,4.918314,4.750939,4.771818,4.66382
1_4_Adv_3,130,4.1206565,4.251295,4.2955527,4.09849,4.1289353,4.302464,4.1759124,4.167282,4.2941732,4.4782047,4.25221,4.1575046,4.187557,4.7709136,4.458045,4.4952426,4.55587,4.396104,4.416362,5.463472,4.929038,4.52552,4.686632,4.4243236,4.219469,4.128505,4.5178385,4.0889974,4.6129284,4.4684744,4.0403824,4.1478634,4.6918764,4.2880616,4.417498,4.1276183
1_4_Adv_3,131,3.856496,3.9837203,4.1189446,3.9309936,3.78976,3.954757,3.8762076,3.8398678,4.0499883,4.3335137,4.0059686,3.877456,3.789808,4.5163984,4.0484877,4.0587716,4.3296804,3.7990603,3.8929567,5.0232964,4.498905,4.1451025,4.139544,3.8993025,3.9501343,3.9201314,3.8130116,3.937035,4.489478,4.059931,3.956939,4.0219398,4.1074176,3.80726,4.020557,3.775709
1_4_Adv_3,132,3.719689,3.7035046,3.6120522,3.8659694,3.785238,3.6438715,3.4798617,3.4609065,3.5316672,4.426631,4.247389,3.8143022,3.7443278,4.758921,4.14028,3.9100523,4.196917,3.6566987,3.725244,5.2109137,4.65559,4.392026,3.9994943,3.9033563,3.7325728,3.7454782,3.7817392,3.7435515,4.44558,4.3100743,3.8974965,3.8551219,4.1126213,3.930925,3.8071117,3.759218
1_4_Adv_4,133,5.663655,5.660911,5.9095874,6.0371966,5.832812,5.911457,5.6436696,5.6572366,5.7576804,6.0851398,5.9980054,5.8777184,6.103876,6.2352405,6.203077,6.073429,5.873997,5.7853527,6.190905,6.727796,6.001087,6.232489,5.895244,5.899876,5.7175317,5.534468,5.8492837,5.7408853,6.073808,6.1286564,5.9924316,5.893152,6.203608,6.005139,6.219464,5.940613
1_4_Adv_4,134,4.1848235,4.11535,4.163401,4.2110586,4.42804,4.4874964,4.1705832,4.193479,4.378538,4.546746,4.338108,4.3481407,4.3367295,4.142938,4.3504972,4.299099,3.996815,4.0592933,4.2318387,4.327899,4.2388544,4.614738,4.6032314,4.568425,4.231044,4.2079854,4.089499,4.022174,4.6272917,4.353203,4.443297,4.306122,4.515971,4.4909983,4.5683327,4.4424586
1_4_Adv_4,135,6.5627723,6.360843,6.4566374,6.6493483,6.8678675,6.6881695,6.651865,6.7556,6.97969,7.2011595,7.038752,6.5417795,6.820427,7.253649,6.6324487,6.477644,6.9568634,6.5503616,6.6677127,7.7627034,7.4814,6.610148,6.986083,6.864903,6.67921,6.408633,6.846703,7.071017,6.814767,6.4969587,6.365422,6.7675242,6.6140814,6.535953,6.799098,6.446366
1_4_Adv_4,136,4.6317225,4.8124704,4.6637044,4.6581354,4.3137517,4.59352,4.745013,4.765735,5.0236583,4.410697,4.3569975,4.5533004,4.3917284,4.7233124,4.598423,4.5695887,4.6900063,4.7117047,4.842341,5.2857966,4.85988,4.548143,4.8270254,4.627668,4.74625,4.6279593,4.8658056,4.6388965,4.6943574,4.540649,4.694988,4.581739,4.599009,4.58759,4.5026455,4.6123347
1_4_Adv_4,137,3.836445,3.6738605,3.836815,3.9642086,3.9246378,3.7838163,3.5744321,3.6002018,3.858927,3.5162957,3.4025106,3.5673456,3.6767123,3.6990707,3.5803192,3.7356293,3.6618843,3.8146734,4.050468,4.3790355,3.6889389,3.9269106,3.6047792,3.849604,3.7928848,3.7443779,4.0329185,3.412862,3.6584988,3.5346134,3.6953611,3.800794,3.62169,3.7207654,3.8820703,3.8052833
1_4_Adv_4,138,4.411338,4.3720393,4.3343396,4.4557095,4.324742,4.602928,4.425281,4.442086,4.5132947,4.99667,4.751649,4.5207233,4.4626036,5.1804123,4.786302,4.5584035,4.974189,4.607841,4.7967267,6.128278,5.3492293,4.885554,4.744104,4.594363,4.192949,4.3581657,4.604692,4.0692472,5.284711,4.6664457,4.500845,4.6209483,4.8526926,4.438483,4.5302286,4.5668387
1_4_Adv_4,139,4.2295036,4.095424,4.553345,4.4218225,4.084546,4.2916894,4.348287,4.254613,4.613101,4.805854,4.6490197,4.197253,4.3262234,4.6344714,4.444173,4.272293,4.8325586,4.702184,4.4356995,5.3116455,4.875004,4.7254095,5.003658,4.3847303,4.213593,4.314914,4.274096,4.2765417,4.523189,4.2602262,4.07412,4.1189995,4.6011,4.6194444,4.3551464,4.2705584
1_4_Adv_4,140,6.145758,6.0249653,6.2327485,6.134938,6.4131393,6.373799,5.956396,5.9649234,6.4308457,6.353441,6.3142123,6.3099136,6.0964966,6.6883373,6.791717,6.356181,6.9032073,6.3816433,6.320556,7.2818055,6.8650374,6.3214583,6.0820317,6.433035,6.1926346,7.107402,7.6354036,6.2205076,6.5021377,6.841672,6.03651,6.2376537,6.441908,6.623578,6.363465,6.5000567
1_4_Adv_4,141,4.2387805,4.414275,4.219751,4.494609,4.336021,4.394124,4.3233705,4.355424,4.5433087,4.595206,4.452541,4.3856187,4.4217315,4.549608,4.448752,4.285959,4.4919877,4.2655573,4.1465883,4.9747376,4.877894,4.715107,4.401291,4.501593,4.32475,4.3402257,4.5295196,4.4169397,4.760401,4.522565,4.3729124,4.0975165,4.677444,4.6421523,4.399015,4.3414984
1_4_Adv_5,142,4.074336,4.0861883,3.9373138,4.2828407,4.1773357,4.266755,4.3322783,4.2005243,4.3534727,4.5084405,4.4271197,4.4134326,4.1438375,4.7089605,4.3443704,4.3038774,4.465724,4.207292,4.079349,5.173348,4.711701,4.870132,4.138171,4.48908,4.3489146,4.112563,4.64405,4.135189,4.477264,4.5471025,4.2238503,4.3145614,4.5378265,4.451817,4.329839,4.2577705
1_4_Adv_5,143,4.213437,4.2683096,4.1502457,4.429408,4.241222,4.2960286,4.106758,4.0933723,4.187434,4.7316594,4.712061,4.6239843,4.5968547,5.394632,4.608761,4.30139,5.0674653,4.605243,4.540453,5.936876,5.2479353,4.700702,4.6338964,4.51373,4.3841767,4.2794957,4.367383,4.111328,4.986571,4.8996873,4.1391964,4.38,5.0012736,4.6661754,4.567295,4.2923837
1_4_Adv_5,144,4.3249125,4.2639303,4.404842,4.4188185,4.3572345,4.5240946,4.350897,4.4302287,4.604445,4.8588047,4.6538363,4.6049414,4.4508753,4.94544,4.614089,4.6470876,4.616382,4.5952954,4.6114035,4.9618464,4.952252,4.5724955,4.6744623,4.470352,4.4424458,4.4391284,4.3870897,4.321841,4.7593255,4.5595045,4.447741,4.453807,4.6440973,4.6335225,4.6540637,4.411052
1_4_Adv_5,145,5.1021643,5.203055,5.4293923,5.349244,5.286295,5.2187357,5.448453,5.5132203,5.631163,5.232735,5.1524706,5.2304077,5.2939134,5.8065276,5.499997,5.3717523,5.417183,5.601155,5.4462795,6.2133617,5.558029,5.3658347,5.2385297,5.3283753,5.323097,5.1109734,5.9775634,5.0735598,5.5153255,5.4405107,5.305529,5.463423,5.360978,5.3500094,5.4348054,5.3512487
1_4_Ele_1,115,3.1051497,3.1577938,3.2767308,3.3121836,3.3552816,3.3087423,3.1422904,3.1385512,3.2858741,4.141661,3.5757613,3.5717955,3.3359652,4.806921,3.7703311,3.6623695,3.7392752,3.504656,3.5179935,5.1685214,5.014166,4.015952,3.9360297,3.700873,3.137154,3.345262,3.7257254,3.0430617,4.5106816,3.8726392,3.5553524,3.3248036,3.6988068,3.6823182,3.4928455,3.245854
1_4_Ele_1,116,4.5259533,4.4312143,4.551566,4.5598307,4.5859838,4.61608,4.6161895,4.682594,4.8930078,4.3174324,4.450091,4.5975738,4.3971562,4.7044024,4.5646906,4.5115457,4.4888377,4.465301,4.7150397,4.764287,4.6201663,4.4102173,4.4147882,4.664767,4.666852,4.7420692,4.731771,4.5971155,4.645554,4.5537624,4.5857887,4.5147367,4.653071,4.5797477,4.5379343,4.569421
1_4_Ele_1,117,3.1497307,2.9949515,3.4625676,3.3570864,3.2552664,3.3448758,3.209429,3.299098,3.5553064,3.553579,3.3380754,3.3166664,3.2740295,3.68787,3.4567232,3.307467,3.556684,3.501846,3.514367,4.009575,3.9375384,3.504139,3.3096266,3.4020972,3.3852603,3.365411,3.4544566,3.3458178,3.6258216,3.6775734,3.3651583,3.3061957,3.5924215,3.3502684,3.3445773,3.509849
1_4_Ele_1,119,3.8344626,3.8163688,3.7499928,3.9325023,3.7763965,3.7460353,3.7610493,3.822656,4.0129585,4.38943,4.057571,4.0349493,3.7242267,4.4297905,3.8270485,3.8238084,4.1013694,3.9325385,3.816087,5.114735,4.646707,4.0440984,4.009385,3.8395765,3.713955,3.7117,3.89855,3.7607388,4.456344,3.9479485,3.7798932,3.8359668,3.8452353,3.684115,3.7591136,3.927251
1_4_Ele_2,120,4.771766,4.6143365,4.6828637,4.900641,4.840459,4.7315564,4.7422395,4.7227263,4.962891,5.5918736,5.0978155,4.837887,4.8880463,5.8008976,5.1645365,4.85051,5.0944343,4.9755306,4.8618445,6.3447495,5.8934717,5.523236,4.9833064,5.058466,4.929408,4.7419577,4.9541297,4.6921597,5.644075,5.0329185,4.6796546,4.864261,5.003938,4.9496565,4.795704,4.6865425
1_4_Ele_2,121,5.145691,5.183124,4.990495,4.969154,4.7720037,5.069257,5.287857,5.3035007,5.518874,4.900652,4.912831,5.005563,5.055211,5.109391,5.047409,5.1394806,5.210772,5.262033,5.1601872,5.503954,5.314372,5.0007725,5.422679,5.182638,5.14688,4.999161,5.0741534,5.24987,5.1905665,5.0895853,4.9835324,4.9326024,5.4674444,5.0496426,5.1586714,4.764807
1_4_Ele_2,122,3.4628673,3.3697584,3.5006442,3.5349548,3.6175587,3.7280972,3.504008,3.5053806,3.570197,3.852579,3.7520428,3.5970445,3.635313,4.1203585,3.6304343,3.5899646,3.748376,3.5985024,3.3990808,4.4262557,3.9520583,3.7351425,3.7980037,3.683122,3.4686143,3.6058037,3.445726,3.456732,3.8970814,3.7525132,3.6398432,3.527786,3.841406,3.763609,3.684706,3.6033769
1_4_Ele_2,123,7.0573115,7.449723,7.0594416,7.096624,6.9517007,7.182554,7.2325797,7.1740484,7.6793866,6.7351146,7.0788293,6.82563,6.435879,7.5237546,7.3497186,7.0301843,7.107163,6.977177,6.9679437,7.6310396,7.3343387,7.144904,6.8271546,6.8618207,7.3669806,6.8988886,8.06808,7.4162946,7.4176435,7.3371964,7.207909,7.2025633,7.265254,7.4696074,7.1057043,7.1697555
1_4_Ele_2,124,4.2223783,4.5049205,4.015913,4.3272796,4.173815,4.3083196,4.5381727,4.499906,4.6028852,4.287166,4.4057183,4.2424626,4.4779453,4.4330997,4.3942733,4.4604893,4.308265,4.085957,4.198019,4.671115,4.5732403,4.2872524,4.3417277,4.4839487,4.5345225,4.530187,5.1576266,4.43623,4.5929666,4.4932365,4.5045238,4.526089,4.465066,4.514868,4.3973722,4.259133
1_4_Ele_2,125,4.785245,4.811491,4.3110695,4.7712955,4.5955844,4.7404056,5.082639,4.998843,5.29512,5.3091884,4.522057,4.816209,4.754011,4.89175,4.683284,5.0912223,4.605503,4.3834124,4.460853,5.412228,5.320636,5.006445,4.8625073,4.6456513,4.8944592,4.79734,5.2933035,4.789864,4.66852,5.211657,4.932506,4.790386,5.062124,5.1909313,4.816233,4.619829
1_4_Ele_2,126,4.5323734,4.684675,4.7296405,4.849204,4.8671956,4.478061,4.689784,4.614273,4.792285,5.1622972,5.22441,4.825862,5.000177,5.4824696,4.9175167,4.797368,4.9084797,4.6696477,4.7714367,5.3232994,5.022224,4.835841,5.103674,4.965218,4.966303,4.737738,5.466797,4.62066,5.257346,5.384937,4.9896955,4.9464965,5.3484936,5.4407673,5.3011665,4.9298186
