index,text_id,s_idx,sentence,align_idx,level,unique_paragraph_id,total_integration_cost,avg_integration_cost,max_integration_cost
503,1_9_4,5.0,"That can continue up until you're about 55 when it's in balance again. The 10-year-old and 55-year-old wake and sleep naturally at the same time.""",252,Ele,1_9_Ele_4,7.0,0.21875,2.0
504,1_9_5,1.0,"This might be why, he adds, the traditional nine to five is so ingrained; it is maintained by bosses, many of them in their mid-50s and upwards because ""it is best for them"".",253,Adv,1_9_Adv_5,8.0,0.18604651162790697,2.0
505,1_9_5,2.0,"So, should workplaces have staggered starting times, too? Should those in their 50s and above come in at 8am, while those in their 30s start at 10am and the teenage intern or apprentice be encouraged to turn up at 11am? Kelley says that synchronized hours could have ""many positive consequences.",254,Adv,1_9_Adv_5,48.0,0.8275862068965517,16.0
506,1_9_5,3.0,"The positive side of this is people's performance, mood and health will improve.",255,Adv,1_9_Adv_5,9.0,0.5294117647058824,5.0
507,1_9_5,4.0,"It's very uplifting in a way because it's a solution that will make people less ill, and happier and better at what they do.""",256,Adv,1_9_Adv_5,6.0,0.1875,2.0
508,1_9_5,1.0,"So, should workplaces have staggered starting times, too? Should people in their 50s and above come in at 8am, people in their 30s start at 10am and the teenage apprentice at 11am? Kelley says that synchronized hours could have ""many positive effects.",254,Ele,1_9_Ele_5,32.0,0.6530612244897959,11.0
509,1_9_5,2.0,"The positive side is that people's performance, mood and health will improve.",255,Ele,1_9_Ele_5,12.0,0.8,7.0
510,1_9_5,3.0,"It's very positive because it's a solution that will make people less ill, and happier and better at what they do.""",256,Ele,1_9_Ele_5,5.0,0.1724137931034483,2.0
512,1_9_6,1.0,"There would probably be fewer accidents as drivers would be more alert, he says.",257,Adv,1_9_Adv_6,7.0,0.3684210526315789,3.0
513,1_9_6,2.0,It could spell the end of rush hour as people stagger their work and school-run times.,258,Adv,1_9_Adv_6,8.0,0.47058823529411764,2.0
514,1_9_6,3.0,"A later start to the day for many, says Kelley, ""is something that would benefit everyone, particularly families.",259,Adv,1_9_Adv_6,12.0,0.5217391304347826,5.0
515,1_9_6,4.0,Parents go and try to wake up teenagers who are waking up three hours too early.,260,Adv,1_9_Adv_6,6.0,0.3157894736842105,1.0
516,1_9_6,5.0,"It creates tensions for everybody.""",261,Adv,1_9_Adv_6,3.0,0.42857142857142855,1.0
517,1_9_6,6.0,"So, what time does Kelley start work? ""I am 67 so that means I'm back to being ten years old and I get up just after six.",262,Adv,1_9_Adv_6,16.0,0.47058823529411764,3.0
518,1_9_6,7.0,"I wake naturally.""",263,Adv,1_9_Adv_6,1.0,0.2,1.0
519,1_9_6,8.0,"And, yes, he says he finds the start of his working day much easier now than he did when he was younger.",264,Adv,1_9_Adv_6,7.0,0.25,2.0
520,1_9_6,1.0,"There would probably be fewer accidents because drivers would be more awake, he says.",257,Ele,1_9_Ele_6,7.0,0.3684210526315789,3.0
521,1_9_6,2.0,It could mean the end of rush hour because people would stagger their work times and the times of their school run.,258,Ele,1_9_Ele_6,9.0,0.391304347826087,2.0
522,1_9_6,3.0,"A later start to the day for many, says Kelley, ""is something that would benefit all people, particularly families.",259,Ele,1_9_Ele_6,12.0,0.5,5.0
523,1_9_6,4.0,Parents go and try to wake up teenagers who are waking up three hours too early.,260,Ele,1_9_Ele_6,6.0,0.3157894736842105,1.0
524,1_9_6,5.0,"It creates problems for everybody.""",261,Ele,1_9_Ele_6,3.0,0.42857142857142855,1.0
525,1_9_6,6.0,"So, what time does Kelley start work? ""I am 67 so that means I'm like a 10-year-old and I get up just after six.",262,Ele,1_9_Ele_6,14.0,0.45161290322580644,3.0
526,1_9_6,7.0,"I wake naturally.""",263,Ele,1_9_Ele_6,1.0,0.2,1.0
527,1_9_6,8.0,"And, yes, he says he finds the start of his working day much easier now than when he was younger.",264,Ele,1_9_Ele_6,4.0,0.15384615384615385,1.0
528,2_10_1,1.0,"Crunchy, full of protein and to be found under a rock near you.",265,Adv,2_10_Adv_1,3.0,0.2,1.0
529,2_10_1,2.0,Insects have long been overlooked as food in all but a handful of places around the world - but now they are crawling closer and closer to our plates. Spring 2013 will see a drive towards removing the yuck factor and putting insects not just on experimental gastronomic menus but also on supermarket shelves.,266,Adv,2_10_Adv_1,31.0,0.5081967213114754,8.0
530,2_10_1,3.0,"In April, there will be a festival in London, Pestival 2013 - a Wellcome Trust-backed insect appreciation event where the consumption of creepy-crawlies comes high on the agenda.",267,Adv,2_10_Adv_1,13.0,0.40625,5.0
531,2_10_1,4.0,"It will feature a two-day ""pop-up"" restaurant by the Nordic Food Lab, the Scandinavian team behind the Danish restaurant Noma, which brought ants to the table for a sellout ten-day run at Claridge's hotel in London in 2012.",268,Adv,2_10_Adv_1,11.0,0.25,1.0
532,2_10_1,1.0,"In the West, people do not usually eat insects. But in some parts of the world, insects are an important food and in spring 2013 there will be an effort to show people that eating insects is not disgusting. And we may soon be able to buy insects in supermarkets.",266,Ele,2_10_Ele_1,23.0,0.40350877192982454,4.0
533,2_10_1,3.0,"In April, there will be a festival in London, Pestival 2013, where there will be a discussion about the question of eating insects.",267,Ele,2_10_Ele_1,8.0,0.2857142857142857,2.0
534,2_10_1,4.0,"The festival will include a restaurant by the Nordic Food Lab, the Scandinavian team behind the Danish restaurant Noma, which brought extremely popular insect dishes to Claridge's hotel in London in 2012.",268,Ele,2_10_Ele_1,10.0,0.2702702702702703,1.0
536,2_10_2,1.0,"In March, a BBC documentary will feature food writer Stefan Gates searching out and eating deep-fried locusts and barbecued tarantulas.",269,Adv,2_10_Adv_2,10.0,0.45454545454545453,3.0
537,2_10_2,2.0,"But, behind all the gimmicks and jokes about flies in the soup, there is a deeply serious message.",270,Adv,2_10_Adv_2,14.0,0.6363636363636364,9.0
538,2_10_2,3.0,Many experts believe there is a clear environmental benefit to humans eating creepy-crawlies.,271,Adv,2_10_Adv_2,7.0,0.5,1.0
539,2_10_2,4.0,"The UN's Food and Agriculture Organization (FAO) has been funding projects since 2011 aimed at promoting the eating and farming of insects in south-east Asia and Africa, where an estimated two billion people already eat insects and caterpillar larvae as a regular part of their diet.",272,Adv,2_10_Adv_2,24.0,0.4528301886792453,4.0
540,2_10_2,5.0,"In 2012, the FAO published a list of 1,909 edible species of insect and, with sponsorship from the Dutch government, plans a major international conference on ""this valuable food source"" in 2013.",273,Adv,2_10_Adv_2,11.0,0.2894736842105263,2.0
541,2_10_2,1.0,"In March, a BBC documentary will show a food writer eating deep-fried locusts and barbecued spiders.",269,Ele,2_10_Ele_2,9.0,0.5,3.0
542,2_10_2,2.0,"But, behind all the jokes there is a very serious message.",270,Ele,2_10_Ele_2,5.0,0.35714285714285715,3.0
543,2_10_2,3.0,"Many experts believe that if humans eat insects, it will be very good for the environment.",271,Ele,2_10_Ele_2,11.0,0.5789473684210527,4.0
544,2_10_2,4.0,The UN's Food and Agriculture Organization (FAO) gives money to projects that show people they can eat and farm insects in south-east Asia and Africa. In these places about two billion people already eat insects and larvae as a normal part of their diet.,272,Ele,2_10_Ele_2,23.0,0.46,4.0
545,2_10_2,6.0,"In 2012, the FAO published a list of 1,909 edible species of insect and plans a major international conference on ""this valuable food source"" in 2013.",273,Ele,2_10_Ele_2,9.0,0.3,2.0
546,2_10_3,1.0,"Over the next 30 years, the planet's human population will increase to nine billion.",274,Adv,2_10_Adv_3,5.0,0.29411764705882354,3.0
547,2_10_3,2.0,Already one billion people do not get enough food.,275,Adv,2_10_Adv_3,5.0,0.45454545454545453,3.0
548,2_10_3,3.0,"The increase will mean more pressure on agricultural land, water, forests, fisheries and biodiversity resources, as well as nutrients and energy supplies.",276,Adv,2_10_Adv_3,14.0,0.5,6.0
549,2_10_3,4.0,"The cost of meat is rising, not just in terms of hard cash but also in terms of the amount of rainforest that is destroyed for grazing or to grow feedstuff for cattle.",277,Adv,2_10_Adv_3,15.0,0.40540540540540543,2.0
550,2_10_3,5.0,There is also the issue of methane excreted by cows.,278,Adv,2_10_Adv_3,5.0,0.45454545454545453,1.0
551,2_10_3,6.0,"The livestock farming contribution, in terms of greenhouse gas emissions, is enormous - 35% of the planet's methane, 65% of its nitrous oxide and 9% of the carbon dioxide.",279,Adv,2_10_Adv_3,11.0,0.2972972972972973,2.0
552,2_10_3,1.0,"In the next 30 years, the planet's human population will increase to nine billion.",274,Ele,2_10_Ele_3,5.0,0.29411764705882354,3.0
553,2_10_3,2.0,Already one billion people do not get enough food.,275,Ele,2_10_Ele_3,5.0,0.45454545454545453,3.0
554,2_10_3,3.0,"The increase will put more pressure on agricultural land, water, forests, fisheries and resources, and also food and energy supplies.",276,Ele,2_10_Ele_3,9.0,0.36,1.0
555,2_10_3,4.0,"The cost of meat is increasing - it costs more money now, but also people have to destroy a lot of rainforest to make fields or to grow food for cows.",277,Ele,2_10_Ele_3,19.0,0.5588235294117647,3.0
556,2_10_3,5.0,Cows also make methane.,278,Ele,2_10_Ele_3,4.0,0.6666666666666666,2.0
557,2_10_3,6.0,"The farming of cows, pigs and sheep makes very large amounts of greenhouse gases - 35% of the planet's methane, 65% of its nitrous oxide and 9% of the carbon dioxide.",279,Ele,2_10_Ele_3,16.0,0.41025641025641024,4.0
558,2_10_4,1.0,"Edible insects emit few gases, contain high-quality protein, vitamins and amino acids, and have a high food-conversion rate, needing a quarter of the food intake of sheep, and half of pigs and chickens, to produce the same amount of protein.",280,Adv,2_10_Adv_4,34.0,0.723404255319149,16.0
559,2_10_4,2.0,They emit fewer greenhouse gases and less ammonia than cows and can be grown on organic waste.,281,Adv,2_10_Adv_4,6.0,0.3333333333333333,1.0
560,2_10_4,3.0,China is already successfully setting up huge maggot farms.,282,Adv,2_10_Adv_4,5.0,0.4166666666666667,2.0
561,2_10_4,4.0,"Zimbabwe has a thriving mapone caterpillar industry and Laos was given nearly $500,000 by the FAO to develop an insect-harvesting project.",283,Adv,2_10_Adv_4,11.0,0.4583333333333333,3.0
562,2_10_4,5.0,"It's already big business in the UK, though not always official: a man was recently detained by Gatwick customs as he stepped off a flight from Burkina Faso with 94 kilos of mapone, worth nearly £40,000, in his luggage.",284,Adv,2_10_Adv_4,20.0,0.39215686274509803,5.0
563,2_10_4,6.0,A study by FoodServiceWarehouse.com suggested that swapping pork and beef for crickets and locusts could help to reduce greenhouse gas emissions by as much as 95%.,285,Adv,2_10_Adv_4,22.0,0.7857142857142857,10.0
564,2_10_4,1.0,"Edible insects make few gases, contain high-quality protein, vitamins and amino acids, and are good at converting food - they only need a quarter of the food that sheep need to make the same amount of protein.",280,Ele,2_10_Ele_4,20.0,0.47619047619047616,2.0
565,2_10_4,2.0,You can grow them on organic waste.,281,Ele,2_10_Ele_4,2.0,0.25,1.0
566,2_10_4,3.0,China is already building huge maggot farms.,282,Ele,2_10_Ele_4,4.0,0.4444444444444444,2.0
567,2_10_4,4.0,Zimbabwe is growing caterpillars and Laos is developing an insect-harvesting project.,283,Ele,2_10_Ele_4,6.0,0.5,1.0
568,2_10_4,5.0,"One study says that eating crickets and locusts, and not eating pork and beef, could help to reduce greenhouse gas emissions by up to 95%.",285,Ele,2_10_Ele_4,41.0,1.4137931034482758,17.0
570,2_1_1,1.0,"There are approximately 50,000 mystery shopping trips carried out every month in the UK, according to the Mystery Shopping Providers Association, and, because more and more spending takes place online, the demand for mystery shoppers is growing. Mystery shoppers pretend to be a customer in a store but they are really collecting information on how good or bad its service is.",286,Adv,2_1_Adv_1,46.0,0.6666666666666666,22.0
571,2_1_1,2.0,"""Retailers are becoming increasingly aware that shoppers who are prepared to set foot in a physical store want a service and an experience they can't get online,"" says Simon Boydell, spokesman for Marketforce, which has more than 300,000 mystery shoppers on its books.",287,Adv,2_1_Adv_1,36.0,0.6792452830188679,11.0
572,2_1_1,3.0,"""Our clients want to measure how well their stores are delivering on that experience.""",288,Adv,2_1_Adv_1,9.0,0.47368421052631576,3.0
573,2_1_1,1.0,"There are about 50,000 mystery shopping trips every month in the UK, according to the Mystery Shopping Providers Association. Mystery shoppers pretend to be a customer in a store but they are really collecting information on how good or bad its service is. The demand for mystery shoppers is growing because online shopping is becoming more popular.",286,Ele,2_1_Ele_1,34.0,0.53125,13.0
574,2_1_1,2.0,"""Retailers are becoming increasingly aware that shoppers who visit a physical store want a service and an experience they can't get online,"" says Simon Boydell, spokesman for Marketforce, which has more than 300,000 mystery shoppers.",287,Ele,2_1_Ele_1,31.0,0.6888888888888889,10.0
575,2_1_1,3.0,"""Our clients want to know how well their stores are delivering on that experience.""",288,Ele,2_1_Ele_1,9.0,0.47368421052631576,3.0
576,2_1_2,1.0,"""We assign different store locations to each shopper and rotate them so that they never go back to the same shop within three months,"" says Jill Spencer of mystery shopping company ABa.",289,Adv,2_1_Adv_2,22.0,0.5789473684210527,12.0
577,2_1_2,2.0,"""Each day, they typically spend up to eight hours visiting five to ten stores, plus another hour or two filing detailed reports on every aspect of their visit.""",290,Adv,2_1_Adv_2,10.0,0.29411764705882354,2.0
578,2_1_2,3.0,"For that, the mystery shoppers can earn up to £155 a day.",291,Adv,2_1_Adv_2,4.0,0.26666666666666666,2.0
579,2_1_2,4.0,"They are also reimbursed for their gasoline and hotel stays, and compensated for their car depreciation (the shoppers can be expected to drive as many as 20,000 miles a year).",292,Adv,2_1_Adv_2,13.0,0.35135135135135137,2.0
580,2_1_2,5.0,"Meanwhile, video mystery shoppers, who film their visits with a hidden camera planted in a buttonhole or handbag, can earn even more - around £300 a day.",293,Adv,2_1_Adv_2,26.0,0.7428571428571429,15.0
